Cost,Prob,Real_Goal,Results,Time
0.36473348736763/0.23652039468288422/0.398746132850647/,0.36473348736763/0.23652039468288422/0.398746132850647/,2.0,2/,0.0008099079132080078
0.37386128306388855/0.32331326603889465/0.3028255105018616/,0.37386128306388855/0.32331326603889465/0.3028255105018616/,2.0,0/,0.0012001991271972656
0.5816969871520996/0.2567310631275177/0.1615719497203827/,0.5816969871520996/0.2567310631275177/0.1615719497203827/,2.0,0/,0.0010221004486083984
0.372222900390625/0.2316136509180069/0.3961634039878845/,0.372222900390625/0.2316136509180069/0.3961634039878845/,0.0,2/,0.0010528564453125
0.4680829346179962/0.2935039699077606/0.23841305077075958/,0.4680829346179962/0.2935039699077606/0.23841305077075958/,0.0,0/,0.0006899833679199219
0.265240341424942/0.33935898542404175/0.39540064334869385/,0.265240341424942/0.33935898542404175/0.39540064334869385/,0.0,2/,0.0008902549743652344
0.3293880820274353/0.5262376666069031/0.14437419176101685/,0.3293880820274353/0.5262376666069031/0.14437419176101685/,0.0,1/,0.0008897781372070312
0.6452479958534241/0.31653937697410583/0.03821265324950218/,0.6452479958534241/0.31653937697410583/0.03821265324950218/,0.0,0/,0.0010249614715576172
0.4858386814594269/0.24478743970394135/0.26937389373779297/,0.4858386814594269/0.24478743970394135/0.26937389373779297/,1.0,0/,0.0005981922149658203
0.4770454168319702/0.30295929312705994/0.21999529004096985/,0.4770454168319702/0.30295929312705994/0.21999529004096985/,1.0,0/,0.0006701946258544922
0.352001816034317/0.42037564516067505/0.22762247920036316/,0.352001816034317/0.42037564516067505/0.22762247920036316/,1.0,1/,0.0007162094116210938
0.38290637731552124/0.3797667324542999/0.23732684552669525/,0.38290637731552124/0.3797667324542999/0.23732684552669525/,1.0,0/,0.0007259845733642578
0.15428368747234344/0.2228279709815979/0.6228883266448975/,0.15428368747234344/0.2228279709815979/0.6228883266448975/,1.0,2/,0.0009877681732177734
0.39112305641174316/0.2092711329460144/0.39960581064224243/,0.39112305641174316/0.2092711329460144/0.39960581064224243/,2.0,2/,0.0006358623504638672
0.7117128968238831/0.12511926889419556/0.16316784918308258/,0.7117128968238831/0.12511926889419556/0.16316784918308258/,2.0,0/,0.0006279945373535156
0.7945309281349182/0.15229342877864838/0.05317576229572296/,0.7945309281349182/0.15229342877864838/0.05317576229572296/,2.0,0/,0.0006797313690185547
0.29888126254081726/0.19668090343475342/0.5044378638267517/,0.29888126254081726/0.19668090343475342/0.5044378638267517/,2.0,2/,0.0007750988006591797
0.3488244116306305/0.13244540989398956/0.518730103969574/,0.3488244116306305/0.13244540989398956/0.518730103969574/,2.0,2/,0.0010149478912353516
0.6686373949050903/0.10263139754533768/0.228731170296669/,0.6686373949050903/0.10263139754533768/0.228731170296669/,0.0,0/,0.0005621910095214844
0.600996196269989/0.21370898187160492/0.18529482185840607/,0.600996196269989/0.21370898187160492/0.18529482185840607/,0.0,0/,0.000701904296875
0.16270610690116882/0.7174789309501648/0.11981503665447235/,0.16270610690116882/0.7174789309501648/0.11981503665447235/,0.0,1/,0.0007359981536865234
0.30134880542755127/0.5307608246803284/0.16789036989212036/,0.30134880542755127/0.5307608246803284/0.16789036989212036/,0.0,1/,0.0008680820465087891
0.19667810201644897/0.40508848428726196/0.39823344349861145/,0.19667810201644897/0.40508848428726196/0.39823344349861145/,0.0,1/,0.0010938644409179688
0.793655276298523/0.07418880611658096/0.13215592503547668/,0.793655276298523/0.07418880611658096/0.13215592503547668/,1.0,0/,0.0005860328674316406
0.43480268120765686/0.44788259267807007/0.11731476336717606/,0.43480268120765686/0.44788259267807007/0.11731476336717606/,1.0,1/,0.0007658004760742188
0.21706005930900574/0.673450767993927/0.10948911309242249/,0.21706005930900574/0.673450767993927/0.10948911309242249/,1.0,1/,0.0007750988006591797
0.7307729125022888/0.15392164885997772/0.11530549079179764/,0.7307729125022888/0.15392164885997772/0.11530549079179764/,1.0,0/,0.0012578964233398438
0.6759831309318542/0.14216478168964386/0.1818520426750183/,0.6759831309318542/0.14216478168964386/0.1818520426750183/,1.0,0/,0.0010459423065185547
0.6794050335884094/0.1288534700870514/0.1917414516210556/,0.6794050335884094/0.1288534700870514/0.1917414516210556/,2.0,0/,0.0005550384521484375
0.2114114910364151/0.5240934491157532/0.26449501514434814/,0.2114114910364151/0.5240934491157532/0.26449501514434814/,2.0,1/,0.0006978511810302734
0.08869878947734833/0.688355028629303/0.22294624149799347/,0.08869878947734833/0.688355028629303/0.22294624149799347/,2.0,1/,0.0008718967437744141
0.08920986950397491/0.5635301470756531/0.3472599983215332/,0.08920986950397491/0.5635301470756531/0.3472599983215332/,2.0,1/,0.0009911060333251953
0.0770970955491066/0.29732728004455566/0.6255756616592407/,0.0770970955491066/0.29732728004455566/0.6255756616592407/,2.0,2/,0.0011608600616455078
0.6308202147483826/0.265674889087677/0.10350488126277924/,0.6308202147483826/0.265674889087677/0.10350488126277924/,0.0,0/,0.0005290508270263672
0.5581570267677307/0.3734454810619354/0.06839755177497864/,0.5581570267677307/0.3734454810619354/0.06839755177497864/,0.0,0/,0.0006690025329589844
0.17187708616256714/0.5844219326972961/0.24370095133781433/,0.17187708616256714/0.5844219326972961/0.24370095133781433/,0.0,1/,0.0007488727569580078
0.142761692404747/0.6527655720710754/0.20447281002998352/,0.142761692404747/0.6527655720710754/0.20447281002998352/,0.0,1/,0.0008547306060791016
0.3967686891555786/0.5471444129943848/0.056086935102939606/,0.3967686891555786/0.5471444129943848/0.056086935102939606/,0.0,1/,0.0010120868682861328
0.7631864547729492/0.18283653259277344/0.05397707223892212/,0.7631864547729492/0.18283653259277344/0.05397707223892212/,1.0,0/,0.0005538463592529297
0.5240824222564697/0.42318016290664673/0.052737440913915634/,0.5240824222564697/0.42318016290664673/0.052737440913915634/,1.0,0/,0.0006368160247802734
0.2034558653831482/0.5505721569061279/0.24597196280956268/,0.2034558653831482/0.5505721569061279/0.24597196280956268/,1.0,1/,0.0006940364837646484
0.1494087129831314/0.6575861573219299/0.19300515949726105/,0.1494087129831314/0.6575861573219299/0.19300515949726105/,1.0,1/,0.0017528533935546875
0.24923835694789886/0.4691179096698761/0.28164371848106384/,0.24923835694789886/0.4691179096698761/0.28164371848106384/,1.0,1/,0.0010077953338623047
0.6359691619873047/0.21960054337978363/0.1444302797317505/,0.6359691619873047/0.21960054337978363/0.1444302797317505/,2.0,0/,0.0005462169647216797
0.3870445191860199/0.5128114223480225/0.10014403611421585/,0.3870445191860199/0.5128114223480225/0.10014403611421585/,2.0,1/,0.0008649826049804688
0.17177799344062805/0.515964686870575/0.31225720047950745/,0.17177799344062805/0.515964686870575/0.31225720047950745/,2.0,1/,0.000759124755859375
0.11335364729166031/0.6452128291130066/0.24143359065055847/,0.11335364729166031/0.6452128291130066/0.24143359065055847/,2.0,1/,0.0009090900421142578
0.16726258397102356/0.35277026891708374/0.47996723651885986/,0.16726258397102356/0.35277026891708374/0.47996723651885986/,2.0,2/,0.0012159347534179688
0.49807530641555786/0.23913323879241943/0.2627914249897003/,0.49807530641555786/0.23913323879241943/0.2627914249897003/,0.0,0/,0.0005292892456054688
0.7040657997131348/0.15979047119617462/0.1361437886953354/,0.7040657997131348/0.15979047119617462/0.1361437886953354/,0.0,0/,0.0006589889526367188
0.3355773091316223/0.3273570239543915/0.3370656967163086/,0.3355773091316223/0.3273570239543915/0.3370656967163086/,0.0,2/,0.0011250972747802734
0.17432180047035217/0.43520739674568176/0.39047080278396606/,0.17432180047035217/0.43520739674568176/0.39047080278396606/,0.0,1/,0.0009922981262207031
0.32352113723754883/0.4012513756752014/0.27522751688957214/,0.32352113723754883/0.4012513756752014/0.27522751688957214/,0.0,1/,0.0013420581817626953
0.6087306141853333/0.22988253831863403/0.16138684749603271/,0.6087306141853333/0.22988253831863403/0.16138684749603271/,1.0,0/,0.0005919933319091797
0.4527480900287628/0.22714506089687347/0.3201068341732025/,0.4527480900287628/0.22714506089687347/0.3201068341732025/,1.0,0/,0.0010609626770019531
0.2851617932319641/0.3926372230052948/0.3222009241580963/,0.2851617932319641/0.3926372230052948/0.3222009241580963/,1.0,1/,0.0010669231414794922
0.24607399106025696/0.46472007036209106/0.289205938577652/,0.24607399106025696/0.46472007036209106/0.289205938577652/,1.0,1/,0.001524209976196289
0.2815813422203064/0.4230614900588989/0.2953570783138275/,0.2815813422203064/0.4230614900588989/0.2953570783138275/,1.0,1/,0.001127004623413086
0.572357714176178/0.27610477805137634/0.15153749287128448/,0.572357714176178/0.27610477805137634/0.15153749287128448/,2.0,0/,0.0008418560028076172
0.7477316856384277/0.1402776539325714/0.11199063062667847/,0.7477316856384277/0.1402776539325714/0.11199063062667847/,2.0,0/,0.0007250308990478516
0.3209804892539978/0.4533233344554901/0.22569620609283447/,0.3209804892539978/0.4533233344554901/0.22569620609283447/,2.0,1/,0.001155853271484375
0.2663397789001465/0.3809327185153961/0.352727472782135/,0.2663397789001465/0.3809327185153961/0.352727472782135/,2.0,1/,0.0014142990112304688
0.25650519132614136/0.3080640435218811/0.4354308247566223/,0.25650519132614136/0.3080640435218811/0.4354308247566223/,2.0,2/,0.001068115234375
0.34670954942703247/0.41052907705307007/0.24276135861873627/,0.34670954942703247/0.41052907705307007/0.24276135861873627/,0.0,1/,0.0005109310150146484
0.15258678793907166/0.649648129940033/0.19776508212089539/,0.15258678793907166/0.649648129940033/0.19776508212089539/,0.0,1/,0.0007407665252685547
0.1446639895439148/0.6663796305656433/0.18895642459392548/,0.1446639895439148/0.6663796305656433/0.18895642459392548/,0.0,1/,0.0007538795471191406
0.15221472084522247/0.7477127909660339/0.10007239133119583/,0.15221472084522247/0.7477127909660339/0.10007239133119583/,0.0,1/,0.0007810592651367188
0.17850333452224731/0.5744407176971436/0.24705590307712555/,0.17850333452224731/0.5744407176971436/0.24705590307712555/,0.0,1/,0.0008718967437744141
0.35792970657348633/0.04242175444960594/0.5996485352516174/,0.35792970657348633/0.04242175444960594/0.5996485352516174/,1.0,2/,0.0008318424224853516
0.13167615234851837/0.3624679148197174/0.505855917930603/,0.13167615234851837/0.3624679148197174/0.505855917930603/,1.0,2/,0.0008809566497802734
0.09719617664813995/0.5265205502510071/0.3762832581996918/,0.09719617664813995/0.5265205502510071/0.3762832581996918/,1.0,1/,0.0007200241088867188
0.10220661759376526/0.5599965453147888/0.33779680728912354/,0.10220661759376526/0.5599965453147888/0.33779680728912354/,1.0,1/,0.0008790493011474609
0.1505451202392578/0.31604090332984924/0.5334139466285706/,0.1505451202392578/0.31604090332984924/0.5334139466285706/,1.0,2/,0.001107931137084961
0.6730353832244873/0.055767972022295/0.2711966931819916/,0.6730353832244873/0.055767972022295/0.2711966931819916/,2.0,0/,0.0005280971527099609
0.5626465082168579/0.20619560778141022/0.23115794360637665/,0.5626465082168579/0.20619560778141022/0.23115794360637665/,2.0,0/,0.0007789134979248047
0.16397209465503693/0.5710144639015198/0.2650134265422821/,0.16397209465503693/0.5710144639015198/0.2650134265422821/,2.0,1/,0.0007250308990478516
0.16484427452087402/0.6524761915206909/0.18267953395843506/,0.16484427452087402/0.6524761915206909/0.18267953395843506/,2.0,1/,0.0011761188507080078
0.27081018686294556/0.34830397367477417/0.38088586926460266/,0.27081018686294556/0.34830397367477417/0.38088586926460266/,2.0,2/,0.0013399124145507812
0.8654148578643799/0.08356735110282898/0.051017776131629944/,0.8654148578643799/0.08356735110282898/0.051017776131629944/,0.0,0/,0.0005970001220703125
0.746653139591217/0.13527695834636688/0.11806990206241608/,0.746653139591217/0.13527695834636688/0.11806990206241608/,0.0,0/,0.0006821155548095703
0.41958802938461304/0.38923174142837524/0.1911802589893341/,0.41958802938461304/0.38923174142837524/0.1911802589893341/,0.0,0/,0.0006968975067138672
0.21292680501937866/0.6464117765426636/0.140661358833313/,0.21292680501937866/0.6464117765426636/0.140661358833313/,0.0,1/,0.0007610321044921875
0.513704240322113/0.29315799474716187/0.1931377649307251/,0.513704240322113/0.29315799474716187/0.1931377649307251/,0.0,0/,0.0009698867797851562
0.8644575476646423/0.07033431529998779/0.06520816683769226/,0.8644575476646423/0.07033431529998779/0.06520816683769226/,1.0,0/,0.0005559921264648438
0.8858190178871155/0.049514949321746826/0.06466599553823471/,0.8858190178871155/0.049514949321746826/0.06466599553823471/,1.0,0/,0.0009572505950927734
0.39248108863830566/0.2884811460971832/0.3190377652645111/,0.39248108863830566/0.2884811460971832/0.3190377652645111/,1.0,0/,0.0007801055908203125
0.3159664571285248/0.509748101234436/0.17428548634052277/,0.3159664571285248/0.509748101234436/0.17428548634052277/,1.0,1/,0.0013628005981445312
0.08958447724580765/0.1672629565000534/0.7431525588035583/,0.08958447724580765/0.1672629565000534/0.7431525588035583/,1.0,2/,0.0010440349578857422
0.7052052617073059/0.06605644524097443/0.22873829305171967/,0.7052052617073059/0.06605644524097443/0.22873829305171967/,2.0,0/,0.0007359981536865234
0.23926232755184174/0.4993060827255249/0.26143160462379456/,0.23926232755184174/0.4993060827255249/0.26143160462379456/,2.0,1/,0.0016031265258789062
0.1958167999982834/0.5479394197463989/0.2562437951564789/,0.1958167999982834/0.5479394197463989/0.2562437951564789/,2.0,1/,0.0008511543273925781
0.14754143357276917/0.645099937915802/0.20735859870910645/,0.14754143357276917/0.645099937915802/0.20735859870910645/,2.0,1/,0.000865936279296875
0.0775505006313324/0.39031824469566345/0.5321312546730042/,0.0775505006313324/0.39031824469566345/0.5321312546730042/,2.0,2/,0.0011301040649414062
0.798639178276062/0.1318812370300293/0.0694795772433281/,0.798639178276062/0.1318812370300293/0.0694795772433281/,0.0,0/,0.0009121894836425781
0.7346444725990295/0.16162903606891632/0.10372652858495712/,0.7346444725990295/0.16162903606891632/0.10372652858495712/,0.0,0/,0.000885009765625
0.8426395058631897/0.1303875595331192/0.026972943916916847/,0.8426395058631897/0.1303875595331192/0.026972943916916847/,0.0,0/,0.0014870166778564453
0.8852500319480896/0.07118608057498932/0.04356379806995392/,0.8852500319480896/0.07118608057498932/0.04356379806995392/,0.0,0/,0.001402139663696289
0.7768880724906921/0.11576271802186966/0.10734917968511581/,0.7768880724906921/0.11576271802186966/0.10734917968511581/,0.0,0/,0.0031321048736572266
0.6355143189430237/0.2920461893081665/0.0724395364522934/,0.6355143189430237/0.2920461893081665/0.0724395364522934/,1.0,0/,0.0005581378936767578
0.6641209721565247/0.29645243287086487/0.03942648321390152/,0.6641209721565247/0.29645243287086487/0.03942648321390152/,1.0,0/,0.0006010532379150391
0.5465323328971863/0.4089239835739136/0.04454370215535164/,0.5465323328971863/0.4089239835739136/0.04454370215535164/,1.0,0/,0.0008981227874755859
0.44753673672676086/0.5307604074478149/0.021702758967876434/,0.44753673672676086/0.5307604074478149/0.021702758967876434/,1.0,1/,0.0008089542388916016
0.36977294087409973/0.6033930778503418/0.026833945885300636/,0.36977294087409973/0.6033930778503418/0.026833945885300636/,1.0,1/,0.0011959075927734375
0.6681309342384338/0.10034126788377762/0.2315279096364975/,0.6681309342384338/0.10034126788377762/0.2315279096364975/,2.0,0/,0.0005550384521484375
0.6650347113609314/0.15189801156520844/0.18306724727153778/,0.6650347113609314/0.15189801156520844/0.18306724727153778/,2.0,0/,0.0008530616760253906
0.4465182423591614/0.270962655544281/0.28251907229423523/,0.4465182423591614/0.270962655544281/0.28251907229423523/,2.0,0/,0.0007500648498535156
0.3487972021102905/0.4078619182109833/0.24334082007408142/,0.3487972021102905/0.4078619182109833/0.24334082007408142/,2.0,1/,0.0008370876312255859
0.06150607019662857/0.10099387168884277/0.8375000357627869/,0.06150607019662857/0.10099387168884277/0.8375000357627869/,2.0,2/,0.0010101795196533203
0.7064763307571411/0.24090972542762756/0.05261392146348953/,0.7064763307571411/0.24090972542762756/0.05261392146348953/,0.0,0/,0.0006830692291259766
0.7571080923080444/0.19649313390254974/0.04639877378940582/,0.7571080923080444/0.19649313390254974/0.04639877378940582/,0.0,0/,0.0016016960144042969
0.823675274848938/0.14343170821666718/0.03289296478033066/,0.823675274848938/0.14343170821666718/0.03289296478033066/,0.0,0/,0.0017850399017333984
0.6416715383529663/0.20119613409042358/0.1571323424577713/,0.6416715383529663/0.20119613409042358/0.1571323424577713/,0.0,0/,0.0014219284057617188
0.7725970149040222/0.09631709009408951/0.1310858428478241/,0.7725970149040222/0.09631709009408951/0.1310858428478241/,0.0,0/,0.0017390251159667969
0.5766832232475281/0.25888174772262573/0.164435014128685/,0.5766832232475281/0.25888174772262573/0.164435014128685/,1.0,0/,0.0006060600280761719
0.5222618579864502/0.35982224345207214/0.11791591346263885/,0.5222618579864502/0.35982224345207214/0.11791591346263885/,1.0,0/,0.0006639957427978516
0.22105105221271515/0.6778962016105652/0.10105279088020325/,0.22105105221271515/0.6778962016105652/0.10105279088020325/,1.0,1/,0.000804901123046875
0.31605321168899536/0.4789646565914154/0.204982191324234/,0.31605321168899536/0.4789646565914154/0.204982191324234/,1.0,1/,0.000926971435546875
0.18633943796157837/0.2813208997249603/0.5323396325111389/,0.18633943796157837/0.2813208997249603/0.5323396325111389/,1.0,2/,0.0011639595031738281
0.28612348437309265/0.2253117859363556/0.4885646402835846/,0.28612348437309265/0.2253117859363556/0.4885646402835846/,2.0,2/,0.0005669593811035156
0.34668034315109253/0.17326103150844574/0.4800586402416229/,0.34668034315109253/0.17326103150844574/0.4800586402416229/,2.0,2/,0.0006198883056640625
0.17565976083278656/0.16759026050567627/0.656749963760376/,0.17565976083278656/0.16759026050567627/0.656749963760376/,2.0,2/,0.0006902217864990234
0.12891161441802979/0.2513974905014038/0.6196908950805664/,0.12891161441802979/0.2513974905014038/0.6196908950805664/,2.0,2/,0.000804901123046875
0.09861765056848526/0.12977854907512665/0.7716038227081299/,0.09861765056848526/0.12977854907512665/0.7716038227081299/,2.0,2/,0.0010061264038085938
0.8096674084663391/0.12962624430656433/0.06070641055703163/,0.8096674084663391/0.12962624430656433/0.06070641055703163/,0.0,0/,0.0004999637603759766
0.38350629806518555/0.5745437145233154/0.04194998741149902/,0.38350629806518555/0.5745437145233154/0.04194998741149902/,0.0,1/,0.0007030963897705078
0.21532762050628662/0.751811146736145/0.03286117687821388/,0.21532762050628662/0.751811146736145/0.03286117687821388/,0.0,1/,0.0007181167602539062
0.17007765173912048/0.8224024772644043/0.007519930135458708/,0.17007765173912048/0.8224024772644043/0.007519930135458708/,0.0,1/,0.0007867813110351562
0.29937025904655457/0.6239734888076782/0.07665619254112244/,0.29937025904655457/0.6239734888076782/0.07665619254112244/,0.0,1/,0.0008971691131591797
0.5952386856079102/0.05380259454250336/0.3509586751461029/,0.5952386856079102/0.05380259454250336/0.3509586751461029/,1.0,0/,0.0005319118499755859
0.5341185927391052/0.34430021047592163/0.12158118933439255/,0.5341185927391052/0.34430021047592163/0.12158118933439255/,1.0,0/,0.0007109642028808594
0.25259560346603394/0.6452301144599915/0.10217435657978058/,0.25259560346603394/0.6452301144599915/0.10217435657978058/,1.0,1/,0.0009291172027587891
0.28756004571914673/0.594144344329834/0.11829565465450287/,0.28756004571914673/0.594144344329834/0.11829565465450287/,1.0,1/,0.0009989738464355469
0.07469678670167923/0.2660878002643585/0.6592153906822205/,0.07469678670167923/0.2660878002643585/0.6592153906822205/,1.0,2/,0.001264810562133789
0.3487878143787384/0.5152859687805176/0.13592617213726044/,0.3487878143787384/0.5152859687805176/0.13592617213726044/,2.0,1/,0.0006079673767089844
0.13060730695724487/0.7761827707290649/0.09320981800556183/,0.13060730695724487/0.7761827707290649/0.09320981800556183/,2.0,1/,0.0006861686706542969
0.08751875162124634/0.7602450847625732/0.1522362232208252/,0.08751875162124634/0.7602450847625732/0.1522362232208252/,2.0,1/,0.0006840229034423828
0.06492383778095245/0.8921849131584167/0.0428912490606308/,0.06492383778095245/0.8921849131584167/0.0428912490606308/,2.0,1/,0.0008273124694824219
0.09127310663461685/0.8380593061447144/0.07066760212182999/,0.09127310663461685/0.8380593061447144/0.07066760212182999/,2.0,1/,0.0008497238159179688
0.732566237449646/0.22732312977313995/0.04011058807373047/,0.732566237449646/0.22732312977313995/0.04011058807373047/,0.0,0/,0.0006499290466308594
0.5496766567230225/0.4015076756477356/0.04881565272808075/,0.5496766567230225/0.4015076756477356/0.04881565272808075/,0.0,0/,0.0006020069122314453
0.43128931522369385/0.5215082764625549/0.047202471643686295/,0.43128931522369385/0.5215082764625549/0.047202471643686295/,0.0,1/,0.0008063316345214844
0.27990803122520447/0.6471179127693176/0.07297409325838089/,0.27990803122520447/0.6471179127693176/0.07297409325838089/,0.0,1/,0.0010590553283691406
0.31736263632774353/0.6218011975288391/0.06083621084690094/,0.31736263632774353/0.6218011975288391/0.06083621084690094/,0.0,1/,0.0010259151458740234
0.5191276669502258/0.41404643654823303/0.06682583689689636/,0.5191276669502258/0.41404643654823303/0.06682583689689636/,1.0,0/,0.0005829334259033203
0.3361549973487854/0.52992844581604/0.13391660153865814/,0.3361549973487854/0.52992844581604/0.13391660153865814/,1.0,1/,0.0006477832794189453
0.34855473041534424/0.5229735970497131/0.1284717172384262/,0.34855473041534424/0.5229735970497131/0.1284717172384262/,1.0,1/,0.0008859634399414062
0.3326214849948883/0.5194242596626282/0.14795422554016113/,0.3326214849948883/0.5194242596626282/0.14795422554016113/,1.0,1/,0.0008370876312255859
0.22623127698898315/0.5635285973548889/0.2102401852607727/,0.22623127698898315/0.5635285973548889/0.2102401852607727/,1.0,1/,0.0009210109710693359
0.749226450920105/0.1884429156780243/0.0623306967318058/,0.749226450920105/0.1884429156780243/0.0623306967318058/,2.0,0/,0.0005688667297363281
0.6999725699424744/0.18397171795368195/0.1160556823015213/,0.6999725699424744/0.18397171795368195/0.1160556823015213/,2.0,0/,0.0007140636444091797
0.5068694353103638/0.42018207907676697/0.07294850051403046/,0.5068694353103638/0.42018207907676697/0.07294850051403046/,2.0,0/,0.0007548332214355469
0.20280134677886963/0.3759705722332001/0.4212281107902527/,0.20280134677886963/0.3759705722332001/0.4212281107902527/,2.0,2/,0.0009889602661132812
0.05893087387084961/0.11768625676631927/0.8233828544616699/,0.05893087387084961/0.11768625676631927/0.8233828544616699/,2.0,2/,0.001068115234375
0.6882928013801575/0.23269087076187134/0.07901632785797119/,0.6882928013801575/0.23269087076187134/0.07901632785797119/,0.0,0/,0.0005509853363037109
0.2779819667339325/0.5744433403015137/0.14757470786571503/,0.2779819667339325/0.5744433403015137/0.14757470786571503/,0.0,1/,0.000682830810546875
0.24413786828517914/0.5333468914031982/0.22251519560813904/,0.24413786828517914/0.5333468914031982/0.22251519560813904/,0.0,1/,0.0007166862487792969
0.16227848827838898/0.6698026061058044/0.16791890561580658/,0.16227848827838898/0.6698026061058044/0.16791890561580658/,0.0,1/,0.0007789134979248047
0.16432608664035797/0.7225649356842041/0.11310898512601852/,0.16432608664035797/0.7225649356842041/0.11310898512601852/,0.0,1/,0.000885009765625
0.7146506905555725/0.18923649191856384/0.09611275047063828/,0.7146506905555725/0.18923649191856384/0.09611275047063828/,1.0,0/,0.0008649826049804688
0.2656420171260834/0.5478008985519409/0.18655706942081451/,0.2656420171260834/0.5478008985519409/0.18655706942081451/,1.0,1/,0.0006861686706542969
0.21025332808494568/0.6477431654930115/0.14200349152088165/,0.21025332808494568/0.6477431654930115/0.14200349152088165/,1.0,1/,0.0007717609405517578
0.1767323911190033/0.673695981502533/0.14957159757614136/,0.1767323911190033/0.673695981502533/0.14957159757614136/,1.0,1/,0.0008540153503417969
0.16405147314071655/0.5117088556289673/0.3242396414279938/,0.16405147314071655/0.5117088556289673/0.3242396414279938/,1.0,1/,0.001157999038696289
0.7359200716018677/0.13279713690280914/0.13128283619880676/,0.7359200716018677/0.13279713690280914/0.13128283619880676/,2.0,0/,0.0005822181701660156
0.6422685980796814/0.19052428007125854/0.16720710694789886/,0.6422685980796814/0.19052428007125854/0.16720710694789886/,2.0,0/,0.0006289482116699219
0.2030230462551117/0.5725662708282471/0.22441066801548004/,0.2030230462551117/0.5725662708282471/0.22441066801548004/,2.0,1/,0.0007491111755371094
0.2967923581600189/0.2726045548915863/0.4306030869483948/,0.2967923581600189/0.2726045548915863/0.4306030869483948/,2.0,2/,0.0009131431579589844
0.20279638469219208/0.33185309171676636/0.465350478887558/,0.20279638469219208/0.33185309171676636/0.465350478887558/,2.0,2/,0.0009458065032958984
0.869447648525238/0.10123589634895325/0.02931641973555088/,0.869447648525238/0.10123589634895325/0.02931641973555088/,0.0,0/,0.0005021095275878906
0.5117433667182922/0.22920037806034088/0.25905629992485046/,0.5117433667182922/0.22920037806034088/0.25905629992485046/,0.0,0/,0.0006539821624755859
0.20988543331623077/0.3322807550430298/0.4578338861465454/,0.20988543331623077/0.3322807550430298/0.4578338861465454/,0.0,2/,0.0008518695831298828
0.12643785774707794/0.37723082304000854/0.4963313937187195/,0.12643785774707794/0.37723082304000854/0.4963313937187195/,0.0,2/,0.0007770061492919922
0.3650803864002228/0.534191906452179/0.10072768479585648/,0.3650803864002228/0.534191906452179/0.10072768479585648/,0.0,1/,0.0009429454803466797
0.7429518103599548/0.17453396320343018/0.082514189183712/,0.7429518103599548/0.17453396320343018/0.082514189183712/,1.0,0/,0.0005083084106445312
0.21401362121105194/0.28157955408096313/0.5044068694114685/,0.21401362121105194/0.28157955408096313/0.5044068694114685/,1.0,2/,0.0006151199340820312
0.18853293359279633/0.3258958160877228/0.4855712354183197/,0.18853293359279633/0.3258958160877228/0.4855712354183197/,1.0,2/,0.0007071495056152344
0.11855020374059677/0.3462511897087097/0.5351985692977905/,0.11855020374059677/0.3462511897087097/0.5351985692977905/,1.0,2/,0.0008001327514648438
0.14856426417827606/0.270801305770874/0.5806344151496887/,0.14856426417827606/0.270801305770874/0.5806344151496887/,1.0,2/,0.0012192726135253906
0.5220341682434082/0.3523586690425873/0.12560714781284332/,0.5220341682434082/0.3523586690425873/0.12560714781284332/,2.0,0/,0.0005650520324707031
0.5726388096809387/0.24567300081253052/0.181688129901886/,0.5726388096809387/0.24567300081253052/0.181688129901886/,2.0,0/,0.000701904296875
0.14734630286693573/0.21858549118041992/0.6340681910514832/,0.14734630286693573/0.21858549118041992/0.6340681910514832/,2.0,2/,0.0008370876312255859
0.07704076915979385/0.22395122051239014/0.699008047580719/,0.07704076915979385/0.22395122051239014/0.699008047580719/,2.0,2/,0.001428842544555664
0.07875227928161621/0.23923279345035553/0.6820149421691895/,0.07875227928161621/0.23923279345035553/0.6820149421691895/,2.0,2/,0.0011749267578125
0.6452580690383911/0.21836933493614197/0.13637255132198334/,0.6452580690383911/0.21836933493614197/0.13637255132198334/,0.0,0/,0.0006058216094970703
0.5586353540420532/0.1487017124891281/0.29266291856765747/,0.5586353540420532/0.1487017124891281/0.29266291856765747/,0.0,0/,0.0007772445678710938
0.3171413242816925/0.2868488132953644/0.3960098922252655/,0.3171413242816925/0.2868488132953644/0.3960098922252655/,0.0,2/,0.0007481575012207031
0.48524707555770874/0.32921507954597473/0.18553772568702698/,0.48524707555770874/0.32921507954597473/0.18553772568702698/,0.0,0/,0.0010039806365966797
0.5775949954986572/0.2906216084957123/0.1317833662033081/,0.5775949954986572/0.2906216084957123/0.1317833662033081/,0.0,0/,0.0009911060333251953
0.8008483052253723/0.12433911114931107/0.0748126283288002/,0.8008483052253723/0.12433911114931107/0.0748126283288002/,1.0,0/,0.0006132125854492188
0.4305558204650879/0.2735818028450012/0.2958623468875885/,0.4305558204650879/0.2735818028450012/0.2958623468875885/,1.0,0/,0.0006320476531982422
0.2630101144313812/0.40861907601356506/0.3283707797527313/,0.2630101144313812/0.40861907601356506/0.3283707797527313/,1.0,1/,0.0008609294891357422
0.5334467887878418/0.375973105430603/0.09058001637458801/,0.5334467887878418/0.375973105430603/0.09058001637458801/,1.0,0/,0.0008847713470458984
0.6007956266403198/0.2914055585861206/0.10779882967472076/,0.6007956266403198/0.2914055585861206/0.10779882967472076/,1.0,0/,0.0011126995086669922
