Cost,Prob,Real_Goal,Results,Time
0.3357672691345215/0.3312281668186188/0.33300456404685974/,0.3357672691345215/0.3312281668186188/0.33300456404685974/,2.0,0/,0.0005581378936767578
0.3333984315395355/0.33064085245132446/0.33596065640449524/,0.3333984315395355/0.33064085245132446/0.33596065640449524/,2.0,2/,0.0007212162017822266
0.33244213461875916/0.33022165298461914/0.3373361825942993/,0.33244213461875916/0.33022165298461914/0.3373361825942993/,2.0,2/,0.0013461112976074219
0.3297403156757355/0.3295387029647827/0.3407209813594818/,0.3297403156757355/0.3295387029647827/0.3407209813594818/,0.0,2/,0.0007669925689697266
0.32928308844566345/0.32982954382896423/0.3408873975276947/,0.32928308844566345/0.32982954382896423/0.3408873975276947/,0.0,2/,0.0006659030914306641
0.3294066786766052/0.3297460675239563/0.34084728360176086/,0.3294066786766052/0.3297460675239563/0.34084728360176086/,0.0,2/,0.0007319450378417969
0.32968008518218994/0.3295033872127533/0.34081652760505676/,0.32968008518218994/0.3295033872127533/0.34081652760505676/,0.0,2/,0.0009119510650634766
0.3298223614692688/0.3293430805206299/0.3408346176147461/,0.3298223614692688/0.3293430805206299/0.3408346176147461/,0.0,2/,0.0015230178833007812
0.3297402858734131/0.3295386731624603/0.340721070766449/,0.3297402858734131/0.3295386731624603/0.340721070766449/,1.0,2/,0.0008749961853027344
0.3292825222015381/0.32982921600341797/0.34088829159736633/,0.3292825222015381/0.32982921600341797/0.34088829159736633/,1.0,2/,0.001177072525024414
0.32940587401390076/0.3297455310821533/0.34084856510162354/,0.32940587401390076/0.3297455310821533/0.34084856510162354/,1.0,2/,0.0007679462432861328
0.3296789228916168/0.3295026123523712/0.3408184349536896/,0.3296789228916168/0.3295026123523712/0.3408184349536896/,1.0,2/,0.0008749961853027344
0.32982137799263/0.3293423354625702/0.34083622694015503/,0.32982137799263/0.3293423354625702/0.34083622694015503/,1.0,2/,0.0008141994476318359
0.3297401964664459/0.32953864336013794/0.34072113037109375/,0.3297401964664459/0.32953864336013794/0.34072113037109375/,2.0,2/,0.0005300045013427734
0.3293212652206421/0.329783171415329/0.34089556336402893/,0.3293212652206421/0.329783171415329/0.34089556336402893/,2.0,2/,0.0006587505340576172
0.3292817771434784/0.32982882857322693/0.3408893644809723/,0.3292817771434784/0.32982882857322693/0.3408893644809723/,2.0,2/,0.0005831718444824219
0.32955724000930786/0.3296215236186981/0.34082120656967163/,0.32955724000930786/0.3296215236186981/0.34082120656967163/,2.0,2/,0.0006799697875976562
0.3296806812286377/0.3295038044452667/0.3408154845237732/,0.3296806812286377/0.3295038044452667/0.3408154845237732/,2.0,2/,0.0007352828979492188
0.33238816261291504/0.32251352071762085/0.3450983464717865/,0.33238816261291504/0.32251352071762085/0.3450983464717865/,0.0,2/,0.00047087669372558594
0.33003517985343933/0.32810086011886597/0.3418639898300171/,0.33003517985343933/0.32810086011886597/0.3418639898300171/,0.0,2/,0.0005819797515869141
0.33002012968063354/0.3287411332130432/0.34123873710632324/,0.33002012968063354/0.3287411332130432/0.34123873710632324/,0.0,2/,0.0006210803985595703
0.33017227053642273/0.3287923336029053/0.3410353660583496/,0.33017227053642273/0.3287923336029053/0.3410353660583496/,0.0,2/,0.0006442070007324219
0.3304562270641327/0.32843542098999023/0.3411083221435547/,0.3304562270641327/0.32843542098999023/0.3411083221435547/,0.0,2/,0.0007278919219970703
0.3323880136013031/0.3225134015083313/0.3450985848903656/,0.3323880136013031/0.3225134015083313/0.3450985848903656/,1.0,2/,0.0005590915679931641
0.33003562688827515/0.32810112833976746/0.341863214969635/,0.33003562688827515/0.32810112833976746/0.341863214969635/,1.0,2/,0.0006520748138427734
0.3301733136177063/0.32879289984703064/0.3410336971282959/,0.3301733136177063/0.32879289984703064/0.3410336971282959/,1.0,2/,0.0009019374847412109
0.33045732975006104/0.3284359276294708/0.34110674262046814/,0.33045732975006104/0.3284359276294708/0.34110674262046814/,1.0,2/,0.0007421970367431641
0.33061328530311584/0.32808032631874084/0.3413063585758209/,0.33061328530311584/0.32808032631874084/0.3413063585758209/,1.0,2/,0.0012099742889404297
0.3323878347873688/0.32251328229904175/0.34509891271591187/,0.3323878347873688/0.32251328229904175/0.34509891271591187/,2.0,2/,0.0005171298980712891
0.33059263229370117/0.3262427747249603/0.3431645929813385/,0.33059263229370117/0.3262427747249603/0.3431645929813385/,2.0,2/,0.0005769729614257812
0.33003437519073486/0.3281003534793854/0.341865211725235/,0.33003437519073486/0.3281003534793854/0.341865211725235/,2.0,2/,0.0006871223449707031
0.3300192058086395/0.3287406265735626/0.34124016761779785/,0.3300192058086395/0.3287406265735626/0.34124016761779785/,2.0,2/,0.0007932186126708984
0.3301714062690735/0.32879191637039185/0.34103670716285706/,0.3301714062690735/0.32879191637039185/0.34103670716285706/,2.0,2/,0.0012140274047851562
0.3127683401107788/0.35708004236221313/0.33015161752700806/,0.3127683401107788/0.35708004236221313/0.33015161752700806/,0.0,1/,0.00045180320739746094
0.3205989599227905/0.3437882661819458/0.33561283349990845/,0.3205989599227905/0.3437882661819458/0.33561283349990845/,0.0,1/,0.0005588531494140625
0.3257799744606018/0.3357680141925812/0.3384520709514618/,0.3257799744606018/0.3357680141925812/0.3384520709514618/,0.0,2/,0.0006439685821533203
0.32882997393608093/0.33124932646751404/0.33992063999176025/,0.32882997393608093/0.33124932646751404/0.33992063999176025/,0.0,2/,0.000701904296875
0.33116614818573/0.32790684700012207/0.34092697501182556/,0.33116614818573/0.32790684700012207/0.34092697501182556/,0.0,2/,0.0008761882781982422
0.3127683103084564/0.35707998275756836/0.3301517069339752/,0.3127683103084564/0.35707998275756836/0.3301517069339752/,1.0,1/,0.0005629062652587891
0.3205997347831726/0.34378814697265625/0.33561208844184875/,0.3205997347831726/0.34378814697265625/0.33561208844184875/,1.0,1/,0.0005719661712646484
0.3235195577144623/0.3392167091369629/0.33726370334625244/,0.3235195577144623/0.3392167091369629/0.33726370334625244/,1.0,1/,0.0012309551239013672
0.3275139629840851/0.33318278193473816/0.33930325508117676/,0.3275139629840851/0.33318278193473816/0.33930325508117676/,1.0,2/,0.00066375732421875
0.3298342227935791/0.32980257272720337/0.34036320447921753/,0.3298342227935791/0.32980257272720337/0.34036320447921753/,1.0,2/,0.0007879734039306641
0.3127683401107788/0.3570800721645355/0.33015164732933044/,0.3127683401107788/0.3570800721645355/0.33015164732933044/,2.0,1/,0.0004870891571044922
0.3169451355934143/0.3497392237186432/0.3333156406879425/,0.3169451355934143/0.3497392237186432/0.3333156406879425/,2.0,1/,0.0005271434783935547
0.32059893012046814/0.343788206577301/0.33561286330223083/,0.32059893012046814/0.343788206577301/0.33561286330223083/,2.0,1/,0.0006129741668701172
0.3257797360420227/0.3357678949832916/0.33845236897468567/,0.3257797360420227/0.3357678949832916/0.33845236897468567/,2.0,2/,0.0006320476531982422
0.32751113176345825/0.3331829011440277/0.33930596709251404/,0.32751113176345825/0.3331829011440277/0.33930596709251404/,2.0,2/,0.0008230209350585938
0.3165649473667145/0.33668532967567444/0.34674975275993347/,0.3165649473667145/0.33668532967567444/0.34674975275993347/,0.0,2/,0.0005040168762207031
0.32446277141571045/0.33268463611602783/0.3428525924682617/,0.32446277141571045/0.33268463611602783/0.3428525924682617/,0.0,2/,0.0004830360412597656
0.32626160979270935/0.33200275897979736/0.3417356014251709/,0.32626160979270935/0.33200275897979736/0.3417356014251709/,0.0,2/,0.00047206878662109375
0.3273402452468872/0.331601619720459/0.3410581052303314/,0.3273402452468872/0.331601619720459/0.3410581052303314/,0.0,2/,0.001051187515258789
0.32836008071899414/0.331188827753067/0.34045103192329407/,0.32836008071899414/0.331188827753067/0.34045103192329407/,0.0,2/,0.000965118408203125
0.316564679145813/0.33668527007102966/0.3467499911785126/,0.316564679145813/0.33668527007102966/0.3467499911785126/,1.0,2/,0.000762939453125
0.32147839665412903/0.3339701294898987/0.3445514440536499/,0.32147839665412903/0.3339701294898987/0.3445514440536499/,1.0,2/,0.0006756782531738281
0.3244613707065582/0.3326842784881592/0.3428543210029602/,0.3244613707065582/0.3326842784881592/0.3428543210029602/,1.0,2/,0.0006909370422363281
0.3262597322463989/0.33200228214263916/0.3417380154132843/,0.3262597322463989/0.33200228214263916/0.3417380154132843/,1.0,2/,0.0008237361907958984
0.32733818888664246/0.3316011130809784/0.34106072783470154/,0.32733818888664246/0.3316011130809784/0.34106072783470154/,1.0,2/,0.0007750988006591797
0.3165646195411682/0.3366852104663849/0.3467501699924469/,0.3165646195411682/0.3366852104663849/0.3467501699924469/,2.0,2/,0.0005469322204589844
0.3244616389274597/0.33268433809280396/0.34285402297973633/,0.3244616389274597/0.33268433809280396/0.34285402297973633/,2.0,2/,0.0005671977996826172
0.326259583234787/0.33200228214263916/0.34173813462257385/,0.326259583234787/0.33200228214263916/0.34173813462257385/,2.0,2/,0.0005819797515869141
0.32733821868896484/0.33160117268562317/0.3410606384277344/,0.32733821868896484/0.33160117268562317/0.3410606384277344/,2.0,2/,0.0006539821624755859
0.3283592760562897/0.33118870854377747/0.34045204520225525/,0.3283592760562897/0.33118870854377747/0.34045204520225525/,2.0,2/,0.001024007797241211
0.3121124804019928/0.35925090312957764/0.32863664627075195/,0.3121124804019928/0.35925090312957764/0.32863664627075195/,0.0,1/,0.00048089027404785156
0.3160860538482666/0.35061126947402954/0.33330267667770386/,0.3160860538482666/0.35061126947402954/0.33330267667770386/,0.0,1/,0.0005719661712646484
0.31988000869750977/0.3442865014076233/0.33583348989486694/,0.31988000869750977/0.3442865014076233/0.33583348989486694/,0.0,1/,0.0005998611450195312
0.32545948028564453/0.3366476893424988/0.3378927409648895/,0.32545948028564453/0.3366476893424988/0.3378927409648895/,0.0,2/,0.0006721019744873047
0.3272857069969177/0.3344302177429199/0.3382841646671295/,0.3272857069969177/0.3344302177429199/0.3382841646671295/,0.0,2/,0.0007443428039550781
0.3121124505996704/0.35925090312957764/0.32863667607307434/,0.3121124505996704/0.35925090312957764/0.32863667607307434/,1.0,1/,0.0005469322204589844
0.3160859942436218/0.35061126947402954/0.333302766084671/,0.3160859942436218/0.35061126947402954/0.333302766084671/,1.0,1/,0.0008797645568847656
0.3198799192905426/0.3442865014076233/0.33583366870880127/,0.3198799192905426/0.3442865014076233/0.33583366870880127/,1.0,1/,0.0005891323089599609
0.3230220377445221/0.3398005962371826/0.3371773064136505/,0.3230220377445221/0.3398005962371826/0.3371773064136505/,1.0,1/,0.0006222724914550781
0.3254593014717102/0.3366476893424988/0.3378930389881134/,0.3254593014717102/0.3366476893424988/0.3378930389881134/,1.0,2/,0.0006630420684814453
0.31211239099502563/0.35925087332725525/0.32863667607307434/,0.31211239099502563/0.35925087332725525/0.32863667607307434/,2.0,1/,0.0005228519439697266
0.3198797106742859/0.34428641200065613/0.335833877325058/,0.3198797106742859/0.34428641200065613/0.335833877325058/,2.0,1/,0.0005962848663330078
0.32302165031433105/0.33980053663253784/0.3371778726577759/,0.32302165031433105/0.33980053663253784/0.3371778726577759/,2.0,1/,0.0013070106506347656
0.32728415727615356/0.33442991971969604/0.3382858633995056/,0.32728415727615356/0.33442991971969604/0.3382858633995056/,2.0,2/,0.0007312297821044922
0.32960450649261475/0.33175021409988403/0.3386452794075012/,0.32960450649261475/0.33175021409988403/0.3386452794075012/,2.0,2/,0.0008370876312255859
0.33882036805152893/0.30829522013664246/0.352884441614151/,0.33882036805152893/0.30829522013664246/0.352884441614151/,0.0,2/,0.0004961490631103516
0.33440282940864563/0.31831666827201843/0.34728047251701355/,0.33440282940864563/0.31831666827201843/0.34728047251701355/,0.0,2/,0.0005512237548828125
0.3322252035140991/0.32368549704551697/0.34408923983573914/,0.3322252035140991/0.32368549704551697/0.34408923983573914/,0.0,2/,0.0006482601165771484
0.3314914405345917/0.3260190784931183/0.34248945116996765/,0.3314914405345917/0.3260190784931183/0.34248945116996765/,0.0,2/,0.0008561611175537109
0.33147794008255005/0.32674241065979004/0.3417796492576599/,0.33147794008255005/0.32674241065979004/0.3417796492576599/,0.0,2/,0.00067901611328125
0.3388201594352722/0.3082949221134186/0.352884978055954/,0.3388201594352722/0.3082949221134186/0.352884978055954/,1.0,2/,0.0008158683776855469
0.33440259099006653/0.3183162212371826/0.34728118777275085/,0.33440259099006653/0.3183162212371826/0.34728118777275085/,1.0,2/,0.0007832050323486328
0.33222490549087524/0.3236849308013916/0.34409019351005554/,0.33222490549087524/0.3236849308013916/0.34409019351005554/,1.0,2/,0.0006511211395263672
0.33149099349975586/0.32601824402809143/0.3424907326698303/,0.33149099349975586/0.32601824402809143/0.3424907326698303/,1.0,2/,0.0015528202056884766
0.3314775228500366/0.32674160599708557/0.3417808711528778/,0.3314775228500366/0.32674160599708557/0.3417808711528778/,1.0,2/,0.0007622241973876953
0.33882009983062744/0.3082948327064514/0.35288506746292114/,0.33882009983062744/0.3082948327064514/0.35288506746292114/,2.0,2/,0.001397848129272461
0.33440253138542175/0.31831613183021545/0.3472813069820404/,0.33440253138542175/0.31831613183021545/0.3472813069820404/,2.0,2/,0.0008959770202636719
0.33222484588623047/0.3236847519874573/0.34409037232398987/,0.33222484588623047/0.3236847519874573/0.34409037232398987/,2.0,2/,0.0008890628814697266
0.3314908444881439/0.32601794600486755/0.3424912095069885/,0.3314908444881439/0.32601794600486755/0.3424912095069885/,2.0,2/,0.0013191699981689453
0.33147725462913513/0.326741099357605/0.3417816758155823/,0.33147725462913513/0.326741099357605/0.3417816758155823/,2.0,2/,0.0011510848999023438
0.32463064789772034/0.3541782796382904/0.32119107246398926/,0.32463064789772034/0.3541782796382904/0.32119107246398926/,0.0,1/,0.00041675567626953125
0.3261491060256958/0.34638553857803345/0.3274652659893036/,0.3261491060256958/0.34638553857803345/0.3274652659893036/,0.0,1/,0.0005421638488769531
0.3275320529937744/0.3406083583831787/0.33185967803001404/,0.3275320529937744/0.3406083583831787/0.33185967803001404/,0.0,1/,0.0005769729614257812
0.32947275042533875/0.3341676890850067/0.33635956048965454/,0.32947275042533875/0.3341676890850067/0.33635956048965454/,0.0,2/,0.0006630420684814453
0.33007219433784485/0.33254942297935486/0.3373783826828003/,0.33007219433784485/0.33254942297935486/0.3373783826828003/,0.0,2/,0.0007069110870361328
0.32463058829307556/0.35417822003364563/0.3211911916732788/,0.32463058829307556/0.35417822003364563/0.3211911916732788/,1.0,1/,0.0005049705505371094
0.32753220200538635/0.3406084179878235/0.331859290599823/,0.32753220200538635/0.3406084179878235/0.331859290599823/,1.0,1/,0.0005843639373779297
0.32864126563072205/0.33670350909233093/0.3346552848815918/,0.32864126563072205/0.33670350909233093/0.3346552848815918/,1.0,1/,0.0006201267242431641
0.33007246255874634/0.3325496017932892/0.33737799525260925/,0.33007246255874634/0.3325496017932892/0.33737799525260925/,1.0,2/,0.0007150173187255859
0.33078357577323914/0.3308694064617157/0.3383469581604004/,0.33078357577323914/0.3308694064617157/0.3383469581604004/,1.0,2/,0.0008487701416015625
0.32463037967681885/0.3541781008243561/0.3211914598941803/,0.32463037967681885/0.3541781008243561/0.3211914598941803/,2.0,1/,0.0005156993865966797
0.32614853978157043/0.3463851809501648/0.32746627926826477/,0.32614853978157043/0.3463851809501648/0.32746627926826477/,2.0,1/,0.0005459785461425781
0.32753080129623413/0.34060755372047424/0.33186161518096924/,0.32753080129623413/0.34060755372047424/0.33186161518096924/,2.0,1/,0.0006461143493652344
0.3286391794681549/0.3367021381855011/0.334658682346344/,0.3286391794681549/0.3367021381855011/0.334658682346344/,2.0,1/,0.0006480216979980469
0.32947078347206116/0.3341663181781769/0.33636295795440674/,0.32947078347206116/0.3341663181781769/0.33636295795440674/,2.0,2/,0.0007100105285644531
0.3303532600402832/0.3232928216457367/0.3463539481163025/,0.3303532600402832/0.3232928216457367/0.3463539481163025/,0.0,2/,0.0004458427429199219
0.32970497012138367/0.32676368951797485/0.3435313403606415/,0.32970497012138367/0.32676368951797485/0.3435313403606415/,0.0,2/,0.0006029605865478516
0.3299689292907715/0.32709628343582153/0.34293484687805176/,0.3299689292907715/0.32709628343582153/0.34293484687805176/,0.0,2/,0.0006699562072753906
0.33031973242759705/0.32716163992881775/0.3425186574459076/,0.33031973242759705/0.32716163992881775/0.3425186574459076/,0.0,2/,0.0006990432739257812
0.3304460644721985/0.32710134983062744/0.34245264530181885/,0.3304460644721985/0.32710134983062744/0.34245264530181885/,0.0,2/,0.0008687973022460938
0.3303529620170593/0.32329270243644714/0.34635427594184875/,0.3303529620170593/0.32329270243644714/0.34635427594184875/,1.0,2/,0.0010759830474853516
0.3297047019004822/0.3267636001110077/0.34353169798851013/,0.3297047019004822/0.3267636001110077/0.34353169798851013/,1.0,2/,0.0008661746978759766
0.3299686908721924/0.32709619402885437/0.34293511509895325/,0.3299686908721924/0.32709619402885437/0.34293511509895325/,1.0,2/,0.0007297992706298828
0.33031967282295227/0.32716161012649536/0.34251874685287476/,0.33031967282295227/0.32716161012649536/0.34251874685287476/,1.0,2/,0.0010919570922851562
0.3304463326931/0.3271014094352722/0.34245219826698303/,0.3304463326931/0.3271014094352722/0.34245219826698303/,1.0,2/,0.000881195068359375
0.3303529620170593/0.32329270243644714/0.34635427594184875/,0.3303529620170593/0.32329270243644714/0.34635427594184875/,2.0,2/,0.0008628368377685547
0.329704612493515/0.3267635703086853/0.34353184700012207/,0.329704612493515/0.3267635703086853/0.34353184700012207/,2.0,2/,0.0006361007690429688
0.32996851205825806/0.3270961344242096/0.3429354131221771/,0.32996851205825806/0.3270961344242096/0.3429354131221771/,2.0,2/,0.0007379055023193359
0.33031898736953735/0.32716137170791626/0.3425196409225464/,0.33031898736953735/0.32716137170791626/0.3425196409225464/,2.0,2/,0.0009551048278808594
0.33044499158859253/0.3271009624004364/0.3424539864063263/,0.33044499158859253/0.3271009624004364/0.3424539864063263/,2.0,2/,0.0010120868682861328
0.32673871517181396/0.32178375124931335/0.35147759318351746/,0.32673871517181396/0.32178375124931335/0.35147759318351746/,0.0,2/,0.0010211467742919922
0.3280971050262451/0.3272470533847809/0.3446559011936188/,0.3280971050262451/0.3272470533847809/0.3446559011936188/,0.0,2/,0.0006489753723144531
0.32884013652801514/0.32801583409309387/0.3431440591812134/,0.32884013652801514/0.32801583409309387/0.3431440591812134/,0.0,2/,0.0011382102966308594
0.32939520478248596/0.3282327651977539/0.34237200021743774/,0.32939520478248596/0.3282327651977539/0.34237200021743774/,0.0,2/,0.000720977783203125
0.33000868558883667/0.32817262411117554/0.3418186604976654/,0.33000868558883667/0.32817262411117554/0.3418186604976654/,0.0,2/,0.0007758140563964844
0.3267386853694916/0.32178375124931335/0.35147756338119507/,0.3267386853694916/0.32178375124931335/0.35147756338119507/,1.0,2/,0.0007710456848144531
0.3280969262123108/0.32724693417549133/0.3446561098098755/,0.3280969262123108/0.32724693417549133/0.3446561098098755/,1.0,2/,0.0006558895111083984
0.3288399577140808/0.3280157446861267/0.3431442379951477/,0.3288399577140808/0.3280157446861267/0.3431442379951477/,1.0,2/,0.0010218620300292969
0.3293952941894531/0.32823288440704346/0.3423718810081482/,0.3293952941894531/0.32823288440704346/0.3423718810081482/,1.0,2/,0.0010628700256347656
0.3300083875656128/0.328172504901886/0.3418191075325012/,0.3300083875656128/0.328172504901886/0.3418191075325012/,1.0,2/,0.0013360977172851562
0.32673871517181396/0.32178375124931335/0.35147756338119507/,0.32673871517181396/0.32178375124931335/0.35147756338119507/,2.0,2/,0.0007200241088867188
0.32809677720069885/0.32724684476852417/0.3446563482284546/,0.32809677720069885/0.32724684476852417/0.3446563482284546/,2.0,2/,0.001007080078125
0.3288397192955017/0.32801565527915955/0.34314462542533875/,0.3288397192955017/0.32801565527915955/0.34314462542533875/,2.0,2/,0.0006930828094482422
0.32939469814300537/0.32823261618614197/0.3423726558685303/,0.32939469814300537/0.32823261618614197/0.3423726558685303/,2.0,2/,0.0011463165283203125
0.330007404088974/0.3281719982624054/0.3418205976486206/,0.330007404088974/0.3281719982624054/0.3418205976486206/,2.0,2/,0.0013659000396728516
0.35518255829811096/0.3214353024959564/0.32338207960128784/,0.35518255829811096/0.3214353024959564/0.32338207960128784/,0.0,0/,0.0004553794860839844
0.3388201892375946/0.3273825943470001/0.3337972164154053/,0.3388201892375946/0.3273825943470001/0.3337972164154053/,0.0,0/,0.0005917549133300781
0.3359578549861908/0.3280949294567108/0.33594733476638794/,0.3359578549861908/0.3280949294567108/0.33594733476638794/,0.0,0/,0.0007259845733642578
0.3341185450553894/0.32817375659942627/0.33770763874053955/,0.3341185450553894/0.32817375659942627/0.33770763874053955/,0.0,2/,0.0011429786682128906
0.33392778038978577/0.32792019844055176/0.3381520211696625/,0.33392778038978577/0.32792019844055176/0.3381520211696625/,0.0,2/,0.0007691383361816406
0.33881980180740356/0.32738226652145386/0.3337978422641754/,0.33881980180740356/0.32738226652145386/0.3337978422641754/,1.0,0/,0.0005891323089599609
0.33392536640167236/0.3279186487197876/0.33815592527389526/,0.33392536640167236/0.3279186487197876/0.33815592527389526/,1.0,2/,0.0007817745208740234
0.3340681195259094/0.32767191529273987/0.3382599651813507/,0.3340681195259094/0.32767191529273987/0.3382599651813507/,1.0,2/,0.000949859619140625
0.3340921700000763/0.3276522159576416/0.3382555842399597/,0.3340921700000763/0.3276522159576416/0.3382555842399597/,1.0,2/,0.0012750625610351562
0.3340928852558136/0.32765212655067444/0.33825498819351196/,0.3340928852558136/0.32765212655067444/0.33825498819351196/,1.0,2/,0.002479076385498047
0.3551824390888214/0.3214353024959564/0.32338225841522217/,0.3551824390888214/0.3214353024959564/0.32338225841522217/,2.0,0/,0.0005121231079101562
0.34455975890159607/0.3254835307598114/0.3299567401409149/,0.34455975890159607/0.3254835307598114/0.3299567401409149/,2.0,0/,0.0005667209625244141
0.3388194739818573/0.32738232612609863/0.3337981700897217/,0.3388194739818573/0.32738232612609863/0.3337981700897217/,2.0,0/,0.0005848407745361328
0.3346468508243561/0.3282444477081299/0.3371087312698364/,0.3346468508243561/0.3282444477081299/0.3371087312698364/,2.0,2/,0.0006687641143798828
0.33411625027656555/0.32817280292510986/0.33771100640296936/,0.33411625027656555/0.32817280292510986/0.33771100640296936/,2.0,2/,0.0006740093231201172
0.33803167939186096/0.328815758228302/0.33315250277519226/,0.33803167939186096/0.328815758228302/0.33315250277519226/,0.0,0/,0.0005600452423095703
0.33429691195487976/0.32957249879837036/0.3361305892467499/,0.33429691195487976/0.32957249879837036/0.3361305892467499/,0.0,2/,0.0005309581756591797
0.3326950669288635/0.3296639025211334/0.33764103055000305/,0.3326950669288635/0.3296639025211334/0.33764103055000305/,0.0,2/,0.0006241798400878906
0.3321259021759033/0.32939380407333374/0.33848029375076294/,0.3321259021759033/0.32939380407333374/0.33848029375076294/,0.0,2/,0.0006868839263916016
0.3322131335735321/0.3292652666568756/0.3385215401649475/,0.3322131335735321/0.3292652666568756/0.3385215401649475/,0.0,2/,0.0007109642028808594
0.338031530380249/0.3288156986236572/0.33315277099609375/,0.338031530380249/0.3288156986236572/0.33315277099609375/,1.0,0/,0.0004889965057373047
0.33429670333862305/0.3295724391937256/0.33613091707229614/,0.33429670333862305/0.3295724391937256/0.33613091707229614/,1.0,2/,0.0005462169647216797
0.33269426226615906/0.32966357469558716/0.3376421332359314/,0.33269426226615906/0.32966357469558716/0.3376421332359314/,1.0,2/,0.0006060600280761719
0.33218181133270264/0.3295455276966095/0.3382726013660431/,0.33218181133270264/0.3295455276966095/0.3382726013660431/,1.0,2/,0.0006918907165527344
0.3321245610713959/0.32939326763153076/0.33848217129707336/,0.3321245610713959/0.32939326763153076/0.33848217129707336/,1.0,2/,0.0006937980651855469
0.3380315601825714/0.3288156986236572/0.33315277099609375/,0.3380315601825714/0.3288156986236572/0.33315277099609375/,2.0,0/,0.0005068778991699219
0.332694411277771/0.32966357469558716/0.33764195442199707/,0.332694411277771/0.32966357469558716/0.33764195442199707/,2.0,2/,0.0006299018859863281
0.3321242928504944/0.3293931186199188/0.33848249912261963/,0.3321242928504944/0.3293931186199188/0.33848249912261963/,2.0,2/,0.0006392002105712891
0.33231663703918457/0.32917162775993347/0.3385116755962372/,0.33231663703918457/0.32917162775993347/0.3385116755962372/,2.0,2/,0.0007200241088867188
0.33249151706695557/0.32904747128486633/0.3384610116481781/,0.33249151706695557/0.32904747128486633/0.3384610116481781/,2.0,2/,0.000888824462890625
0.32641881704330444/0.33047372102737427/0.34310752153396606/,0.32641881704330444/0.33047372102737427/0.34310752153396606/,0.0,2/,0.0004799365997314453
0.32896411418914795/0.3302185535430908/0.34081730246543884/,0.32896411418914795/0.3302185535430908/0.34081730246543884/,0.0,2/,0.0009851455688476562
0.32931333780288696/0.33022233843803406/0.3404642939567566/,0.32931333780288696/0.33022233843803406/0.3404642939567566/,0.0,2/,0.0010330677032470703
0.32934263348579407/0.3302217721939087/0.34043559432029724/,0.32934263348579407/0.3302217721939087/0.34043559432029724/,0.0,2/,0.0010209083557128906
0.32934504747390747/0.33022186160087585/0.3404330909252167/,0.32934504747390747/0.33022186160087585/0.3404330909252167/,0.0,2/,0.0014712810516357422
0.3245592713356018/0.33234354853630066/0.3430972099304199/,0.3245592713356018/0.33234354853630066/0.3430972099304199/,1.0,2/,0.000469207763671875
0.325256884098053/0.33097541332244873/0.34376761317253113/,0.325256884098053/0.33097541332244873/0.34376761317253113/,1.0,2/,0.0006468296051025391
0.3264186680316925/0.33047357201576233/0.34310775995254517/,0.3264186680316925/0.33047357201576233/0.34310775995254517/,1.0,2/,0.0009410381317138672
0.3274480104446411/0.3302941918373108/0.3422577381134033/,0.3274480104446411/0.3302941918373108/0.3422577381134033/,1.0,2/,0.00139617919921875
0.32819047570228577/0.3302356004714966/0.34157389402389526/,0.32819047570228577/0.3302356004714966/0.34157389402389526/,1.0,2/,0.0013399124145507812
0.32455918192863464/0.33234354853630066/0.3430972397327423/,0.32455918192863464/0.33234354853630066/0.3430972397327423/,2.0,2/,0.0008919239044189453
0.3264186680316925/0.3304736316204071/0.3431077301502228/,0.3264186680316925/0.3304736316204071/0.3431077301502228/,2.0,2/,0.0006618499755859375
0.32818976044654846/0.33023545145988464/0.34157484769821167/,0.32818976044654846/0.33023545145988464/0.34157484769821167/,2.0,2/,0.0007121562957763672
0.3289644718170166/0.3302185535430908/0.3408168852329254/,0.3289644718170166/0.3302185535430908/0.3408168852329254/,2.0,2/,0.0007917881011962891
0.32923194766044617/0.330221563577652/0.3405464291572571/,0.32923194766044617/0.330221563577652/0.3405464291572571/,2.0,2/,0.0008530616760253906
0.3416444957256317/0.3190281391143799/0.339327335357666/,0.3416444957256317/0.3190281391143799/0.339327335357666/,0.0,0/,0.000446319580078125
0.33566993474960327/0.32392290234565735/0.34040719270706177/,0.33566993474960327/0.32392290234565735/0.34040719270706177/,0.0,2/,0.0005807876586914062
0.3329683840274811/0.32650813460350037/0.34052348136901855/,0.3329683840274811/0.32650813460350037/0.34052348136901855/,0.0,2/,0.0006158351898193359
0.3319559395313263/0.32778993248939514/0.34025415778160095/,0.3319559395313263/0.32778993248939514/0.34025415778160095/,0.0,2/,0.0006668567657470703
0.33210161328315735/0.3277435600757599/0.3401547968387604/,0.33210161328315735/0.3277435600757599/0.3401547968387604/,0.0,2/,0.0007009506225585938
0.34164440631866455/0.3190281391143799/0.33932754397392273/,0.34164440631866455/0.3190281391143799/0.33932754397392273/,1.0,0/,0.0004761219024658203
0.33566969633102417/0.3239228427410126/0.34040746092796326/,0.33566969633102417/0.3239228427410126/0.34040746092796326/,1.0,2/,0.0006740093231201172
0.3329680562019348/0.3265080749988556/0.3405238091945648/,0.3329680562019348/0.3265080749988556/0.3405238091945648/,1.0,2/,0.00061798095703125
0.33206847310066223/0.32753610610961914/0.3403954803943634/,0.33206847310066223/0.32753610610961914/0.3403954803943634/,1.0,2/,0.0006039142608642578
