Obs,Real_Goal,STime,Cost,Prob,Results
1,1,110586066/11246226/9282852/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,1,134567168/15276422/12496919/,50/51/61/,0.35886396080953153/0.3518959496397583/0.28924008955071007/,0/1/
4,1,113715204/17042000/10950447/,50/57/50/,0.3482199706728124/0.3035600586543751/0.3482199706728124/,0/2/
5,1,119342088/20580244/12165385/,57/72/54/,0.35494210646037244/0.27021756290328447/0.37484033063634314/,0/2/
7,1,124995183/19337631/11630780/,110/60/68/,0.19009485339155388/0.43146884535252156/0.3784363012559246/,1/
1,2,108993660/16386898/9086438/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,2,121608555/21958442/9457824/,70/52/54/,0.26618216990776/0.37383090337746894/0.35998692671477106/,1/2/
5,2,162058021/31737225/21225348/,163/74/50/,0.06291618515057325/0.3602871979244262/0.5767966169250005/,2/
7,2,137881738/21357599/9274649/,528/171/50/,7.776842428851532E-5/0.08528343275351906/0.9146387988221925/,2/
9,2,118600228/14897041/8616435/,1779/517/50/,1.890251941979222E-15/1.0548221126436451E-4/0.9998945177887337/,2/
1,0,114026634/19712078/12889392/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,0,118354037/14949912/16872281/,61/52/52/,0.29672160077540877/0.3516391996122956/0.3516391996122956/,1/2/
4,0,115868828/13355243/10243920/,50/59/52/,0.35717261376594817/0.2993904542783875/0.34343693195566427/,0/2/
6,0,124224969/28583837/9671036/,59/107/79/,0.4617103012994056/0.20745981140511222/0.33082988729548224/,0/
8,0,118676190/26080858/10459919/,56/63/191/,0.5055451297889502/0.4471214663303638/0.04733340388068608/,0/
1,1,108744723/14566112/13806946/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,1,132964525/20161344/10683880/,54/61/56/,0.3515206503956899/0.3095116496368441/0.3389676999674659/,0/2/
4,1,246977234/26172777/16327219/,53/80/68/,0.4230125980045265/0.2565701101344405/0.320417291861033/,0/
6,1,122446223/25212325/8610217/,53/53/146/,0.45899590703623744/0.45899590703623744/0.08200818592752515/,0/1/
8,1,131608115/37037532/10070288/,66/59/437/,0.4704092974467857/0.5286199951309224/9.707074222919104E-4/,1/
1,2,125802513/16793354/13934802/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,2,120220536/23378154/11615978/,70/70/50/,0.28734229518342175/0.28734229518342175/0.42531540963315645/,2/
4,2,131040124/28561595/10001081/,100/100/56/,0.24015725988861727/0.24015725988861727/0.5196854802227655/,2/
6,2,126000770/14838955/11176032/,66/289/100/,0.6105479197406565/0.021889314034932376/0.3675627662244112/,0/
8,2,124536401/15272131/8809097/,137/972/54/,0.18107355109409715/4.618225736034289E-8/0.8189264027236455/,2/
2,0,111755641/19547848/13545453/,53/50/53/,0.3267345947460887/0.3465308105078227/0.3267345947460887/,0/1/2/
4,0,114857840/25446933/11266792/,59/65/56/,0.33850926767162187/0.30468800320294076/0.35680272912543737/,0/2/
6,0,119854964/31745742/15454056/,107/57/61/,0.17926607732091412/0.42451194024512773/0.39622198243395823/,1/2/
8,0,129306146/22417668/9311468/,293/72/108/,0.029196771683217496/0.6027216036583225/0.36808162465845995/,1/
11,0,155877282/41004964/11526266/,70/82/475/,0.5411756565741656/0.45702122330869693/0.0018031201171375254/,0/
1,1,108158001/18137811/10763749/,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
3,1,120540975/20100156/7379559/,52/70/56/,0.3788818901926149/0.2697786693370046/0.3513394404703805/,0/2/
4,1,160143059/26603293/9834084/,59/54/68/,0.33964851424072057/0.37197267309527193/0.2883788126640074/,0/1/
6,1,154045653/22433632/16187720/,107/54/59/,0.1662609805832027/0.43580508455247785/0.3979339348643194/,1/2/
8,1,128847708/15193644/9900503/,61/54/104/,0.38560906621459756/0.4379465196650041/0.17644441412039827/,1/
2,2,107290675/15391515/10151543/,53/50/56/,0.3329491981368819/0.3531219446718367/0.3139288571912815/,0/1/
5,2,122370321/32005537/14104052/,59/54/56/,0.31733641341272556/0.34753714212904957/0.3351264444582248/,0/1/2/
8,2,138136142/22680439/11446207/,151/61/56/,0.08973166406627038/0.43518493332274216/0.47508340261098747/,1/2/
11,2,135508790/24787831/12856660/,733/188/56/,6.323003243459401E-6/0.08982313065598622/0.9101705463407702/,2/
15,2,144495928/30377617/9767466/,6623/1673/56/,9.21943196719391E-51/4.783560560232173E-13/0.9999999999995217/,2/
1,0,103530633/15428568/8951619/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,0,115301120/18293268/10136198/,54/54/54/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
4,0,114235079/19141098/11810394/,53/65/50/,0.35076317346133185/0.27722159230762433/0.3720152342310437/,0/2/
6,0,130308574/34756319/17171653/,53/141/59/,0.47827633702629707/0.09374319230061208/0.42798047067309086/,0/
8,0,114120953/32670578/10747280/,53/68/120/,0.48860689241089905/0.3701026824956644/0.14129042509343648/,0/
1,1,116493595/13588958/11630031/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,1,110933200/14964375/12453397/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
4,1,117308953/22571343/18846056/,57/56/56/,0.32944616355045375/0.3352769182247731/0.3352769182247731/,0/1/2/
6,1,126878009/16337482/11632041/,66/54/100/,0.3593584814742268/0.44697482096227265/0.19366669756350058/,1/
8,1,124599590/17026289/21087460/,137/54/84/,0.12279237280738793/0.5553429285362543/0.3218646986563578/,1/
2,2,113928038/18433894/10665010/,56/50/50/,0.3077212739289003/0.3461393630355498/0.3461393630355498/,1/2/
4,2,108287150/30787807/8787404/,100/65/56/,0.1995286752770517/0.36870359270577613/0.43176773201717217/,2/
6,2,125811223/22033626/13850915/,289/53/50/,0.004723632333299143/0.4830059856221157/0.5122703820445851/,1/2/
8,2,119706650/33055362/16736113/,972/53/50/,7.247572445471291E-9/0.48529835311355896/0.5147016396388686/,1/2/
11,2,120375179/25837684/7434207/,5758/161/50/,2.2203071104007566E-49/0.10188342686407854/0.8981165731359215/,2/
1,0,115850039/13017869/9976132/,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
3,0,109963705/19717983/11740257/,54/50/50/,0.31613773249241023/0.34193113375379486/0.34193113375379486/,0/1/2/
5,0,118211187/17039696/9124947/,53/57/50/,0.33499114084617754/0.309721254421983/0.3552876047318394/,0/2/
7,0,115814703/13637226/12428645/,65/50/79/,0.3223844769464546/0.432621195576292/0.2449943274772534/,1/
10,0,116181535/26181121/19140506/,60/67/353/,0.5263744753207522/0.4693077756812392/0.004317748998008717/,0/
1,1,106432765/16103490/12539394/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,1,111229322/15125817/9189701/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
4,1,137765134/34194289/17272427/,55/50/56/,0.32429741503040854/0.3577020073400827/0.3180005776295088/,0/1/
5,1,125872995/15307550/9409586/,65/54/70/,0.31902979471984183/0.38966387120608753/0.29130633407407064/,1/
7,1,163689537/11851834/17315408/,66/54/65/,0.3065452334746194/0.38128500623404105/0.3121697602913395/,1/
1,2,104599761/13887582/9705090/,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
3,2,117435970/20680929/8589446/,61/54/53/,0.3032056696636881/0.34517135767714574/0.35162297265916614/,1/2/
4,2,114190975/18474255/9144623/,50/53/53/,0.3465308105078227/0.3267345947460887/0.3267345947460887/,0/1/2/
6,2,122195265/29204528/18654535/,59/81/53/,0.3593383986003806/0.23909408883252942/0.40156751256708995/,2/
8,2,128947019/27176241/13138822/,120/196/53/,0.21263244258839278/0.05204754595189368/0.7353200114597135/,2/
1,0,105552189/14554186/13223899/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
3,0,113907461/22270740/15439723/,56/54/53/,0.3231164765746777/0.3353081312490595/0.3415753921762628/,0/1/2/
4,0,111886062/23533769/14080367/,51/50/60/,0.3498919987753953/0.35682032903374894/0.29328767219085583/,0/1/
5,0,115376652/18397795/10248536/,51/50/77/,0.3816189895004584/0.3891755566736781/0.22920545382586346/,0/1/
7,0,108958932/26957431/14209153/,51/56/176/,0.5003267205181195/0.4544588997360828/0.045214379745797534/,0/1/
1,1,111132632/17081166/14294366/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,1,111116299/12903020/12166871/,70/61/50/,0.27224446834348776/0.3247874705155017/0.4029680611410105/,2/
4,1,111209305/14354899/10136995/,100/80/50/,0.19433810663599752/0.2876534113380678/0.5180084820259345/,2/
5,1,112399931/18066647/9855187/,54/55/50/,0.3265655596932323/0.32022468204568993/0.35320975826107776/,0/1/2/
7,1,126488544/13116312/12543073/,70/60/79/,0.32884307610967517/0.3874222141232322/0.2837347097670926/,1/
2,2,219495508/15858036/11056763/,53/56/50/,0.3329491981368818/0.31392885719128144/0.35312194467183666/,0/2/
4,2,124491455/29774463/19238785/,80/100/56/,0.30982440703726644/0.21813813635125984/0.47203745661147367/,2/
6,2,151348328/21688484/11399849/,63/63/50/,0.30392041120285845/0.30392041120285845/0.39215917759428304/,2/
8,2,127839407/19464990/10380968/,131/59/50/,0.10001707464435697/0.41038905472950427/0.48959387062613885/,2/
11,2,147125596/33366646/8890730/,665/181/50/,5.380794007827421E-6/0.07118461743615535/0.9288100017698367/,2/
1,0,103382529/12565292/11145883/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,0,118832249/17352783/16590808/,51/56/53/,0.3483600802490606/0.3164239131941947/0.33521600655674466/,0/1/2/
4,0,112458232/25923934/16963900/,51/68/60/,0.39028774754278894/0.2814517991612985/0.3282604532959126/,0/
6,0,112364198/22625052/12443263/,60/57/110/,0.4039795743771727/0.4254249093352276/0.17059551628759967/,0/1/
8,0,126543896/35683710/20247273/,57/57/300/,0.4962406031095912/0.4962406031095912/0.007518793780817428/,0/1/
1,1,104079138/16171131/12912540/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,1,111028558/20360010/13064966/,50/56/50/,0.3461393630355498/0.3077212739289003/0.3461393630355498/,0/2/
4,1,122084489/16027380/8086925/,56/52/50/,0.3118727301465317/0.33731815359450984/0.3508091162589585/,1/2/
6,1,126303167/13696838/11317919/,100/52/74/,0.19581713820011346/0.4843663940060076/0.31981646779387884/,1/
8,1,135255640/9310653/12999830/,277/52/71/,0.008366117427161167/0.5837500694917097/0.40788381308112903/,1/
1,2,99736377/12959217/10081445/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,2,127275771/16583436/17681544/,61/54/52/,0.3006365370882839/0.3430847457584157/0.35627871715330034/,1/2/
4,2,107065231/22219460/16812668/,80/65/52/,0.2485595984243108/0.32987095000957506/0.42156945156611425/,2/
5,2,119203914/31540382/14304585/,120/90/52/,0.1570157342360839/0.2765478201860182/0.5664364455778979/,2/
7,2,124504389/22066151/11174329/,357/239/52/,0.0030680231741820993/0.02843010250931383/0.968501874316504/,2/
1,0,108427909/11406254/9980652/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,0,116414815/23579015/13692168/,51/61/54/,0.3611420783623508/0.29796134325437473/0.3408965783832745/,0/2/
5,0,124895955/16119896/7748424/,72/53/90/,0.3186510408563427/0.4530255112231599/0.22832344792049733/,1/
7,0,225001985/27186055/11280431/,62/58/239/,0.4717126433886579/0.5048021669849652/0.02348518962637694/,0/1/
9,0,178005696/18843590/9838264/,62/58/767/,0.4830558280387634/0.5169410491458276/3.1228154089320843E-6/,0/1/
1,1,107629279/13075203/14102159/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,1,109704269/12675444/11956172/,70/61/53/,0.2815817916939791/0.3326495816910475/0.3857686266149734/,2/
4,1,159351396/25962074/23312419/,55/52/60/,0.33690337620645894/0.3565234247743728/0.30657319901916824/,0/1/
6,1,132658602/14889173/19269753/,64/52/58/,0.2963875872774791/0.3716985248372557/0.3319138878852651/,1/
8,1,117617998/10356331/12759484/,64/52/101/,0.36342237167338004/0.45576658821877897/0.1808110401078409/,1/
1,2,101999728/12194629/9416610/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,2,129921151/14485962/13988386/,50/54/50/,0.34193113375379486/0.31613773249241023/0.34193113375379486/,0/1/2/
5,2,138129144/20260303/11738498/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
7,2,134256794/19399583/19894328/,79/50/79/,0.2655448858868161/0.46891022822636785/0.2655448858868161/,1/
10,2,124248480/14911398/18295348/,353/141/64/,0.008897756090198158/0.2321392905465318/0.75896295336327/,2/
1,0,122636240/13496893/10415004/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,0,113295837/14035908/11948172/,54/61/56/,0.3515206503956899/0.3095116496368441/0.3389676999674659/,0/2/
5,0,115285436/17235771/8882675/,53/53/93/,0.40375318810579114/0.40375318810579114/0.1924936237884178/,0/1/
7,0,115741741/19453083/9430037/,53/65/247/,0.5469668766118946/0.4379768362597266/0.01505628712837874/,0/
10,0,127366751/31022697/9336167/,62/237/1408/,0.9414630966591119/0.058536902845361276/4.955268910687497E-10/,0/
1,1,105642028/15319295/12246581/,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
3,1,112568346/18175982/10546238/,50/70/54/,0.3845911793637107/0.2598290813892313/0.35557973924705816/,0/2/
5,1,126228280/16234869/8387135/,50/52/53/,0.3443032433613443/0.3310624751311149/0.32463428150754076/,0/1/2/
7,1,125964708/17740640/9755900/,68/83/86/,0.3883500490658693/0.31247229737978804/0.2991776535543428/,0/
10,1,139775679/24639510/9258521/,63/76/376/,0.5483379247775809/0.4475403709014946/0.004121704320924573/,0/
1,2,121356001/16627399/10171592/,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
3,2,115026017/11541967/10156928/,61/50/54/,0.2951738843384885/0.3662260975848342/0.33860001807667717/,1/2/
4,2,117403680/13232700/9822029/,53/56/53/,0.33944798309499363/0.32110403381001285/0.33944798309499363/,0/1/2/
6,2,129149811/16218481/16035848/,81/53/81/,0.2717732792037271/0.4564534415925458/0.2717732792037271/,1/
8,2,142705475/17488913/13916922/,196/90/66/,0.07796699731475933/0.3793181041735312/0.5427148985117095/,2/
1,0,107962881/13149736/12168755/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,0,123164213/24939121/14507600/,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
5,0,149318820/27311989/12268041/,50/50/93/,0.4114619710801107/0.4114619710801107/0.1770760578397786/,0/1/
7,0,121788880/16647997/8433836/,50/50/247/,0.49480204388949156/0.49480204388949156/0.010395912221016941/,0/1/
10,0,116415227/12597091/10127414/,65/65/1408/,0.4999999996363318/0.4999999996363318/7.27336394272292E-10/,0/1/
1,1,111276817/12651026/9399674/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,1,142736206/24457173/13976782/,61/61/56/,0.32344856805263494/0.32344856805263494/0.35310286389472995/,0/1/2/
4,1,126266643/19493587/8597909/,50/80/68/,0.44288452725771715/0.24593660049016644/0.3111788722521164/,0/
6,1,153586181/21825486/9948923/,50/54/146/,0.4815107108244921/0.44518819511905344/0.07330109405645442/,0/1/
8,1,112145252/33474778/10778331/,50/60/437/,0.5487106524723664/0.4510114947927332/2.778527349005393E-4/,0/
3,2,150125669/26531690/18583847/,70/70/50/,0.28734229518342175/0.28734229518342175/0.42531540963315645/,2/
9,2,133114369/21368508/12495752/,1779/1779/50/,1.890451350968006E-15/1.890451350968006E-15/0.9999999999999961/,2/
15,2,140255259/18444506/15886023/,155/52597/50/,0.11316384433668741/0.0/0.8868361556633126/,2/
21,2,151760805/26700009/18387093/,170/606/306/,0.6537911166415064/0.05106402842390384/0.2951448549345898/,0/
30,2,171009612/76169400/15035817/,13658/8712/107/,3.2218569711696424E-55/2.4956577678470725E-35/1.0/,2/
1,0,106394659/10999889/10735579/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,0,104375486/17203333/14304240/,50/54/56/,0.35541967166701705/0.3286087694047565/0.31597155892822637/,0/1/
5,0,104409378/17110079/13933599/,50/90/93/,0.530000382166138/0.24190957568198765/0.2280900421518745/,0/
7,0,115920812/25442891/11827608/,50/239/247/,0.9563989520006307/0.023506871598813157/0.020094176400556114/,0/
9,0,114499661/24322588/10456682/,63/767/784/,0.9999704935316717/1.6701207982040263E-5/1.280526034634054E-5/,0/
1,1,120098812/17640835/14751326/,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
3,1,133701503/14704709/11647615/,50/54/50/,0.34193113375379486/0.31613773249241023/0.34193113375379486/,0/1/2/
5,1,118544871/15566702/8813455/,50/57/70/,0.39256542066388456/0.34221811544053493/0.26521646389558046/,0/
7,1,136991024/14926849/11739667/,50/55/161/,0.495036135241333/0.44880636874027036/0.05615749601839653/,0/1/
10,1,135209556/10512619/14827390/,59/55/887/,0.4821503574867585/0.5178494597754517/1.8273778978744175E-7/,0/1/
1,2,113295300/14721767/11239481/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,2,125202686/25714845/11806411/,70/70/50/,0.28734229518342175/0.28734229518342175/0.42531540963315645/,2/
5,2,146814126/30444117/10253640/,163/163/70/,0.1752648151951823/0.1752648151951823/0.6494703696096354/,2/
7,2,148913194/35701320/11302497/,528/528/56/,2.532310247149734E-4/2.532310247149734E-4/0.99949353795057/,2/
10,2,117125858/20835893/10466329/,3221/3221/56/,7.677634833781524E-25/7.677634833781524E-25/1.0/,2/
1,0,104936505/16808557/11969077/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,0,113481248/12095146/9807890/,50/54/50/,0.34193113375379486/0.31613773249241023/0.34193113375379486/,0/1/2/
4,0,116217684/20706578/10675865/,56/65/56/,0.3503928313710576/0.29921433725788465/0.3503928313710576/,0/2/
6,0,138914069/36815932/8679936/,65/54/100/,0.3635549141603326/0.44404697489811396/0.19239811094155354/,1/
8,0,112022303/22076019/12958302/,60/61/277/,0.4969552261832392/0.4888748328914663/0.014169940925294415/,0/1/
1,1,111412779/19401778/12810909/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,1,133789759/27645785/12379256/,50/50/61/,0.3563806961381494/0.3563806961381494/0.28723860772370124/,0/1/
5,1,115540273/25103931/7056691/,57/57/120/,0.427808544596647/0.427808544596647/0.14438291080670593/,0/1/
7,1,118421313/21921324/6730171/,50/71/357/,0.6006327938014103/0.39790729455959056/0.0014599116389991532/,0/
9,1,166071775/46574978/7529965/,57/74/1177/,0.5727557367721254/0.42724426087503/2.3528446085524562E-9/,0/
1,2,143062047/19561603/17127929/,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
3,2,131843981/25186191/15741224/,56/51/51/,0.31231877223642546/0.3438406138817872/0.3438406138817872/,0/1/2/
5,2,114302235/19197667/10695909/,93/72/51/,0.2109571114860117/0.31592378682419026/0.4731191016897979/,2/
7,2,119131862/21207570/8441614/,247/166/51/,0.0203688553659599/0.0967083109239274/0.8829228337101127/,2/
9,2,115904451/38488109/10857559/,784/98/51/,5.375747349036902E-7/0.28826059834368045/0.7117388640815846/,2/
2,0,121396290/11120106/9696125/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
4,0,117654810/21525223/11881938/,56/50/50/,0.3077212739289003/0.3461393630355498/0.3461393630355498/,1/2/
6,0,118782532/16740535/7229864/,54/74/74/,0.4183596536944672/0.2908201731527664/0.2908201731527664/,0/
8,0,136471101/23032292/6429052/,54/68/181/,0.5334413465603042/0.4135604394453705/0.05299821399432524/,0/
11,0,128931385/19911414/7137830/,84/124/1006/,0.615515600981475/0.3844724199989891/1.1979019535958222E-5/,0/
1,1,106630506/16561348/13853418/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,1,128599589/18648996/10548496/,54/61/56/,0.3515206503956899/0.3095116496368441/0.3389676999674659/,0/2/
5,1,133104142/22982491/10785457/,50/52/93/,0.41807740705914503/0.40199952758545165/0.17992306535540334/,0/1/
7,1,123516219/17305383/14464041/,50/52/247/,0.5043999971381623/0.48500243529055115/0.010597567571286451/,0/1/
9,1,113771675/17098299/10735376/,88/66/784/,0.41863475216867774/0.5813523547039953/1.2893127326983106E-5/,1/
1,2,102972034/15465824/14455769/,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
3,2,114195698/23699579/14101699/,61/70/54/,0.3350333561648165/0.2844603094161391/0.3805063344190445/,2/
5,2,116599834/31900425/7714120/,120/62/53/,0.13540126583877812/0.39635757991289544/0.46824115424832646/,2/
7,2,108546199/23585979/6719658/,357/120/53/,0.0027769308383542657/0.22368419016780547/0.7735388789938402/,2/
9,2,138595222/27096855/8201647/,1177/79/53/,5.640243737851362E-10/0.381902355815014/0.6180976436209615/,2/
1,0,122059418/14344974/11630680/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,0,114284293/16544130/13383122/,50/54/50/,0.34193113375379486/0.31613773249241023/0.34193113375379486/,0/1/2/
4,0,115996896/22056124/13111343/,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
5,0,175271951/24160817/11676552/,50/50/70/,0.37374820567603406/0.37374820567603406/0.25250358864793193/,0/1/
7,0,127080974/27926423/11967429/,50/56/161/,0.49938800722695637/0.4439608151497961/0.0566511776232476/,0/
1,1,198581619/20081482/32000531/,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
3,1,110541596/15138415/11536860/,51/56/50/,0.34171506988574796/0.3098034441152148/0.34848148599903733/,0/2/
5,1,133997811/18743933/10235792/,51/51/57/,0.34589827535154744/0.34589827535154744/0.30820344929690513/,0/1/
7,1,125439742/23293288/8879516/,62/51/110/,0.3798133460306453/0.4692888195894463/0.1508978343799083/,1/
10,1,142798937/24426019/24329648/,227/59/562/,0.0573118229346037/0.9424726839672164/2.154930981797519E-4/,1/
2,2,124291000/20300878/14656950/,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
4,2,109604102/28042176/8703875/,100/100/56/,0.24015725988861727/0.24015725988861727/0.5196854802227655/,2/
6,2,132623571/18281771/13714885/,65/55/100/,0.36619711988077963/0.43779168661229434/0.19601119350692603/,1/
9,2,124622372/17813712/10968277/,110/81/63/,0.2147120803180106/0.3377895165277001/0.44749840315428935/,2/
12,2,127687424/20595175/9463970/,505/323/73/,0.0028110787276205825/0.0328853660521505/0.9643035552202289/,2/
