Obs,Real_Goal,STime,Cost,Prob,Results
20,2,158741962/13455354/10894361/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,0,111640842/6504870/7834553/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
7,0,107258300/8852087/8325965/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
11,0,115854397/9907897/7659451/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
16,0,112841812/10047605/6917582/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
22,0,122516167/12812468/7907425/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
5,1,113542255/10867930/10822872/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
14,1,142403783/14282121/11474974/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
22,1,117400875/12454873/8943759/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
31,1,135496538/12981184/9973765/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
44,1,137851284/12808719/11451500/,50/86/50/,0.4010149225095337/0.1979701549809325/0.4010149225095337/,0/2/
2,2,111394030/8070758/7087924/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
5,2,116644012/9870731/8968436/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
8,2,126904314/12279696/9602064/,62/83/62/,0.36811650066671925/0.2637669986665615/0.36811650066671925/,0/2/
12,2,153377496/13232857/10651294/,58/58/50/,0.315473830100513/0.315473830100513/0.36905233979897406/,2/
16,2,130424471/14165204/12777832/,58/58/50/,0.315473830100513/0.315473830100513/0.36905233979897406/,2/
5,0,113627414/10857353/9573554/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
14,0,123119081/12066103/10064945/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
23,0,118656462/8654818/8724273/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
33,0,136003546/15309620/11167468/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
46,0,136801122/13919358/12323435/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
4,1,129004965/9352328/8878296/,50/56/56/,0.35996867153415113/0.3200156642329245/0.3200156642329245/,0/
10,1,104678022/12483141/8910099/,65/50/50/,0.2714526638004373/0.36427366809978134/0.36427366809978134/,1/2/
16,1,124696715/13508046/9135272/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
23,1,127489488/10152620/9995484/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
32,1,125671522/10498751/9921875/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,2,109943201/8107095/7091096/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
6,2,116738253/10292593/8272012/,50/59/50/,0.3523330787056102/0.29533384258877954/0.3523330787056102/,0/2/
9,2,109909143/11311827/8446956/,50/63/50/,0.3603613377004332/0.27927732459913346/0.3603613377004332/,0/2/
13,2,116479992/12403485/7770634/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
18,2,137686785/10036452/9143530/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,0,113573721/7330391/7687109/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
6,0,117203723/8454147/7958743/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
9,0,125786066/11139773/8391377/,50/63/63/,0.39215917759428304/0.30392041120285845/0.30392041120285845/,0/
12,0,119822884/10891413/9554289/,50/70/59/,0.39780070915077237/0.2687534150045638/0.3334458758446639/,0/
17,0,117437157/10607603/8826241/,50/70/59/,0.39780070915077237/0.2687534150045638/0.3334458758446639/,0/
2,1,100328017/7760787/8490859/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
6,1,121090696/10361792/9815074/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
9,1,119138526/11215878/9465722/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
13,1,122817422/10751605/8852020/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
18,1,142283919/12317098/9315791/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
4,2,112210467/11385919/8215147/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
11,2,118738581/13121338/9961311/,66/50/50/,0.26759231995529026/0.3662038400223549/0.3662038400223549/,1/2/
17,2,119368023/10650612/9400078/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
24,2,125262346/13195745/7601855/,86/50/50/,0.1979701549809325/0.4010149225095337/0.4010149225095337/,1/2/
34,2,139737033/12499685/12263397/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,0,99319303/7665262/7947596/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
9,0,110950794/10964710/9991741/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
14,0,119554668/9674610/9578031/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
20,0,130167613/15315974/8529311/,50/80/80/,0.4737960584637499/0.2631019707681251/0.2631019707681251/,0/
28,0,120964226/11607586/9916621/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,1,105833352/10413451/9230187/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
6,1,113800986/10820421/8057003/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
9,1,116195951/13551270/8586562/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
12,1,113478117/11191687/7968146/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
17,1,128270512/12881318/10165463/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,2,120309136/8676302/6118438/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
6,2,113064838/12026974/6739650/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
9,2,108404683/12584146/8071712/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
13,2,155620162/12440620/8861651/,50/69/50/,0.3718887954345958/0.2562224091308084/0.3718887954345958/,0/2/
18,2,130293447/20463694/12258122/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,0,106899690/7872364/7925865/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
7,0,118817807/11340390/9781853/,50/54/54/,0.35098421032717386/0.32450789483641307/0.32450789483641307/,0/1/2/
12,0,134251142/13048391/10159447/,50/54/54/,0.35098421032717386/0.32450789483641307/0.32450789483641307/,0/1/2/
17,0,132377068/14712771/8768541/,50/54/54/,0.35098421032717386/0.32450789483641307/0.32450789483641307/,0/1/2/
23,0,118449426/12593864/8701569/,50/54/54/,0.35098421032717386/0.32450789483641307/0.32450789483641307/,0/1/2/
2,1,110048993/7493037/6003092/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
6,1,113175781/10208601/7365999/,50/59/59/,0.37362968536180485/0.3131851573190976/0.3131851573190976/,0/
10,1,115545434/11259697/8214196/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
14,1,123485342/15302658/11868101/,50/50/62/,0.3583794758609462/0.3583794758609462/0.2832410482781076/,0/1/
19,1,128541980/12754083/9607341/,50/50/62/,0.3583794758609462/0.3583794758609462/0.2832410482781076/,0/1/
2,2,141964799/9841135/8075984/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
6,2,152297001/10348470/7815768/,50/63/50/,0.3603613377004332/0.27927732459913346/0.3603613377004332/,0/2/
9,2,122742889/11040071/7999962/,50/53/50/,0.3398039776495762/0.32039204470084753/0.3398039776495762/,0/1/2/
13,2,116999031/11214608/9698215/,50/53/50/,0.3398039776495762/0.32039204470084753/0.3398039776495762/,0/1/2/
18,2,127002273/12736259/9678940/,50/53/50/,0.3398039776495762/0.32039204470084753/0.3398039776495762/,0/1/2/
2,0,121109595/10508537/8537258/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
6,0,117120309/9649462/8655257/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
10,0,118004685/11319958/7648875/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
14,0,135056968/10550082/13533038/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
19,0,123512624/11482001/11396214/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,1,124050598/10619596/10039258/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
9,1,114322846/10752591/8025269/,50/63/63/,0.39215917759428304/0.30392041120285845/0.30392041120285845/,0/
15,1,153010692/15897698/10336734/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
21,1,137601265/11818791/12976529/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
30,1,135367492/13999679/11221184/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,2,108938418/8813158/7295063/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
6,2,113651215/10211013/18220519/,50/59/50/,0.3523330787056102/0.29533384258877954/0.3523330787056102/,0/2/
10,2,116431975/11210224/10446569/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
14,2,121332804/10158437/9448574/,71/71/50/,0.2849425616935095/0.2849425616935095/0.430114876612981/,2/
20,2,132707392/12990421/11968532/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,0,111012553/10723305/7659963/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
9,0,120739204/10560106/7945376/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
14,0,118573559/11378279/9273890/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
19,0,193092089/12134036/12814616/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
27,0,130235451/13271244/11355658/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
4,1,110269933/11298124/8681978/,56/50/50/,0.3077212739289003/0.3461393630355498/0.3461393630355498/,1/2/
12,1,118050279/12846735/10083845/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
20,1,139107235/15647492/13425859/,80/50/50/,0.21731498769346463/0.3913425061532677/0.3913425061532677/,1/2/
28,1,140039803/13363549/10613462/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
40,1,165800493/13040513/10605126/,50/50/87/,0.4025623555863434/0.4025623555863434/0.19487528882731311/,0/1/
4,2,167031707/17857978/8020828/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
10,2,109431777/11989598/9684952/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
17,2,117025576/11309662/8240502/,50/75/50/,0.38277419903421356/0.23445160193157294/0.38277419903421356/,0/2/
24,2,120052864/14215748/7521266/,87/69/50/,0.22276721519954978/0.3170528644124544/0.4601799203879958/,2/
33,2,145252812/14253202/10319371/,87/69/50/,0.22276721519954978/0.3170528644124544/0.4601799203879958/,2/
3,0,111100190/11136147/10236547/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
7,0,110549947/8263889/8966949/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
11,0,128498627/11600619/7912618/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
15,0,125345467/8820494/8427788/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
21,0,118714104/11312316/10132535/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,1,109898317/9478636/5637014/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
6,1,112443844/10659549/8445603/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
9,1,113723793/10661291/8074552/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
13,1,118421809/9375665/8741902/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
18,1,120977972/11064408/8331976/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,2,100168008/6398185/7702840/,50/53/53/,0.3465308105078227/0.3267345947460887/0.3267345947460887/,0/1/2/
6,2,114860388/9480541/7238777/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
9,2,113935197/12717549/9930397/,50/63/50/,0.3603613377004332/0.27927732459913346/0.3603613377004332/,0/2/
12,2,115868241/11277846/8118229/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
17,2,127141031/11198346/8262107/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,0,107682344/8507245/7371276/,54/50/50/,0.31613773249241023/0.34193113375379486/0.34193113375379486/,0/1/2/
9,0,118534091/13313049/11209708/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
15,0,185741255/13521666/10957310/,50/59/59/,0.37362968536180485/0.3131851573190976/0.3131851573190976/,0/
21,0,119824446/10276177/8384751/,50/59/59/,0.37362968536180485/0.3131851573190976/0.3131851573190976/,0/
30,0,135499047/13312529/9220105/,50/88/88/,0.512984794415784/0.24350760279210795/0.24350760279210795/,0/
2,1,100738339/6578079/7026965/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
5,1,129351645/9670902/7856570/,70/90/50/,0.3168800742144484/0.21408358540596448/0.46903634037958697/,2/
8,1,104882391/10423036/10186183/,54/59/50/,0.3346493446137064/0.3033975632590317/0.36195309212726184/,0/2/
12,1,112155863/10879654/7997260/,54/59/50/,0.3346493446137064/0.3033975632590317/0.36195309212726184/,0/2/
16,1,119235535/11497196/9049551/,54/59/50/,0.3346493446137064/0.3033975632590317/0.36195309212726184/,0/2/
2,2,107168885/6656033/6658955/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
5,2,104385925/8350525/7655033/,57/57/50/,0.3177507805578798/0.3177507805578798/0.3644984388842404/,2/
8,2,111337804/11647885/6689837/,62/62/50/,0.306252369787455/0.306252369787455/0.38749526042509/,2/
11,2,105091287/17850342/15161119/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
15,2,112985948/11838811/7460003/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
4,0,104969897/11057815/9676506/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
12,0,116432419/11957111/9631798/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
19,0,123566970/10250623/8290212/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
26,0,125026106/10867185/8779226/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
37,0,123190286/11115380/10543038/,50/50/79/,0.389665724720578/0.389665724720578/0.22066855055884405/,0/1/
2,1,119898259/8773024/7260048/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
4,1,109062194/10418243/7255773/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
6,1,112011345/10293820/7847983/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
8,1,123139248/11315651/7378017/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
11,1,111895162/10164904/8595082/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
3,2,107993457/8351019/6062330/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
8,2,121271565/11983805/10339673/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
13,2,125203514/12659510/9638712/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
19,2,112782520/12804453/8661355/,78/133/78/,0.4002442040581359/0.1995115918837283/0.4002442040581359/,0/2/
26,2,141306902/11690610/8412498/,89/89/50/,0.24105897726933312/0.24105897726933312/0.5178820454613337/,2/
3,0,104422103/7753268/6954758/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
8,0,175982002/30151140/60704700/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
12,0,114673380/9375581/8596562/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
17,0,117288870/12372455/7695249/,50/75/50/,0.38277419903421356/0.23445160193157294/0.38277419903421356/,0/2/
24,0,121500015/11812599/8992063/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,1,102904775/6873587/7693720/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
6,1,128999155/9965609/7410965/,50/59/50/,0.3523330787056102/0.29533384258877954/0.3523330787056102/,0/2/
10,1,108251484/9951389/7884697/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
14,1,116261774/9323080/8482096/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
20,1,115589943/10460376/9907325/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
5,2,102699790/12594496/7943134/,57/50/50/,0.3035600586543751/0.3482199706728124/0.3482199706728124/,1/2/
13,2,113690760/14660084/8875409/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
21,2,124321054/13200718/9658949/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
30,2,127895300/15014923/11767403/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
42,2,134983989/21935025/11346007/,115/115/87/,0.29632911897922093/0.29632911897922093/0.4073417620415582/,2/
3,0,102239898/9221360/8484303/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
7,0,112171564/10893827/7274946/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
12,0,109044297/10836601/8617506/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
17,0,113251998/11334942/8134069/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
23,0,120781897/12911284/8377456/,84/84/50/,0.25330987082727596/0.25330987082727596/0.4933802583454481/,2/
2,1,102253947/7839828/5872257/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
4,1,101134581/7910900/8147057/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
7,1,119676257/10644534/9206861/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
10,1,114931904/10672468/7909236/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
13,1,117499419/11184786/8924460/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
4,2,104887559/9040028/8219462/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
12,2,115437270/10980241/10013264/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
20,2,120456218/12054477/12731260/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
28,2,140922845/9010464/7382255/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
40,2,127089398/14368136/7691693/,158/87/50/,0.07499019465326441/0.3017244639178302/0.6232853414289053/,2/
3,0,101666127/10067476/7604915/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
9,0,111775490/11418981/9379130/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
15,0,133837459/9559443/8081494/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
21,0,152427469/8920445/8797235/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
30,0,128103779/12581343/9954208/,50/73/73/,0.4397524490813203/0.28012377545933986/0.28012377545933986/,0/
2,1,98260991/7158858/5664200/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
5,1,102272869/8745280/7014821/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
7,1,127194018/8856714/10157938/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
10,1,159255366/9166973/8221470/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
14,1,108750546/10219425/8003328/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,2,112648746/7890283/8113085/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
9,2,107830992/12705639/12316828/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
14,2,147879168/12364487/8339792/,71/71/50/,0.2849425616935095/0.2849425616935095/0.430114876612981/,2/
19,2,127970082/12640957/6952713/,65/50/50/,0.2714526638004373/0.36427366809978134/0.36427366809978134/,1/2/
27,2,122938189/9278689/10968325/,65/50/50/,0.2714526638004373/0.36427366809978134/0.36427366809978134/,1/2/
5,0,103796130/9220934/7635802/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
15,0,112167053/11157320/8777277/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
25,0,125311252/13321443/6657754/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
35,0,125838393/11775809/9697618/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
50,0,127338056/10657560/10605969/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,1,117102733/8237533/7341044/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
7,1,101981727/7822905/6696326/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
11,1,109987232/8922512/15353560/,58/58/50/,0.315473830100513/0.315473830100513/0.36905233979897406/,2/
15,1,113864626/9006310/7175978/,58/58/50/,0.315473830100513/0.315473830100513/0.36905233979897406/,2/
21,1,113862731/11968791/9413905/,58/58/50/,0.315473830100513/0.315473830100513/0.36905233979897406/,2/
2,2,101792630/7864637/7138742/,53/50/50/,0.32039204470084753/0.3398039776495762/0.3398039776495762/,0/1/2/
5,2,100064433/8313434/7185863/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
8,2,104385114/12486228/9575231/,63/63/63/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
12,2,127987526/13709912/8770093/,63/63/63/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
16,2,108458124/13532579/8942797/,149/78/63/,0.12713177229165565/0.3855223336810993/0.4873458940272451/,2/
