Real_Goal,Time,Cost,Prob,Results
1,203939643,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,283023696,70/52/56/,0.2697786693370046/0.3788818901926149/0.3513394404703805/,1/2/
1,223299280,100/59/68/,0.2134438383572417/0.42271875630584094/0.3638374053369175/,1/
1,181378085,163/74/93/,0.14664661393427544/0.4804352060502894/0.37291818001543525/,1/
1,259805778,528/61/59/,2.0479708852600602E-4/0.49156674612601714/0.5082284567854567/,1/2/
2,197227435,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,206006985,70/54/61/,0.28446030941613903/0.38050633441904447/0.3350333561648165/,1/
2,172976261,100/65/80/,0.24670630386164538/0.419264340922669/0.3340293552156856/,1/
2,208487401,55/54/52/,0.32496193744312823/0.33115150326177856/0.3438865592950933/,0/1/2/
2,204374540,69/68/52/,0.2943588007697801/0.29996546715661626/0.40567573207360363/,2/
0,158869196,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,169432562,51/56/56/,0.3550318723407692/0.3224840638296153/0.3224840638296153/,0/1/2/
0,211672942,51/68/68/,0.40945372535716157/0.2952731373214192/0.2952731373214192/,0/
0,216075517,51/93/93/,0.5286050124095222/0.23569749379523897/0.23569749379523897/,0/
0,213006762,56/63/56/,0.3466884272063205/0.30662314558735915/0.3466884272063205/,0/2/
1,167047880,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,190282238,70/70/51/,0.29060743755181756/0.29060743755181756/0.4187851248963649/,2/
1,242443483,54/51/51/,0.3206384080582999/0.33968079597085005/0.33968079597085005/,0/1/2/
1,231310219,58/51/59/,0.3199949184909104/0.3661051182752196/0.3138999632338702/,1/
1,214681772,72/57/62/,0.2870831112337729/0.37181352424262876/0.3411033645235984/,1/2/
2,177637418,50/56/50/,0.3461393630355498/0.3077212739289003/0.3461393630355498/,0/2/
2,267763613,65/56/50/,0.282890144269209/0.3374877548477453/0.3796221008830457/,2/
2,285113315,57/55/59/,0.3331916551562748/0.34530640425161535/0.3215019405921099/,0/1/2/
2,194428517,72/61/50/,0.26454452518334287/0.3282238512138444/0.40723162360281256/,2/
2,262636108,102/61/59/,0.1988836737497363/0.3938828118163514/0.4072335144339123/,1/2/
0,155672443,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
0,184968265,51/70/52/,0.37384817388854924/0.25942435246252615/0.3667274736489246/,0/2/
0,205011326,51/100/52/,0.42181983070211504/0.164394756788366/0.41378541250951895/,0/2/
0,201489664,60/63/57/,0.3330362668735637/0.3162481706912222/0.35071556243521407/,0/1/2/
0,193423986,57/63/57/,0.3446228728095097/0.31075425438098053/0.3446228728095097/,0/1/2/
1,184132792,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,252462721,56/54/70/,0.3555806271695542/0.36874880215060585/0.2756705706798399/,0/1/
1,196491841,52/53/53/,0.33753930700706153/0.33123034649646926/0.33123034649646926/,0/1/2/
1,193825011,79/53/81/,0.2791650103523261/0.4518202950383854/0.2690146946092886/,1/
1,217779480,81/53/71/,0.25753423613559545/0.4325384333456863/0.30992733051871824/,1/
2,243926268,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,212006813,61/61/61/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,247602836,80/80/50/,0.2631019707681251/0.2631019707681251/0.4737960584637499/,2/
2,200423864,120/53/57/,0.13038753691366564/0.45090280660113224/0.4187096564852021/,1/2/
2,181511373,357/65/55/,0.0024708989420176783/0.4543499621568962/0.5431791389010862/,2/
0,198300841,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
0,179334551,54/54/70/,0.3639561637015516/0.3639561637015516/0.27208767259689687/,0/1/
0,235383534,53/57/163/,0.485668538622317/0.4509932162655778/0.0633382451121053/,0/1/
0,243267235,59/72/61/,0.360696435267004/0.2904321651562841/0.34887139957671187/,0/2/
0,208014759,67/63/113/,0.39187171297004536/0.4171452670632631/0.1909830199666916/,0/1/
1,308861143,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
1,191745384,52/61/50/,0.3474371743055168/0.29122998079771845/0.36133284489676465/,0/2/
1,221845099,55/80/56/,0.381357590830249/0.24403433244505643/0.37460807672469454/,0/2/
1,285447119,61/53/50/,0.2932080026986928/0.3430049947701209/0.36378700253118623/,1/2/
1,259296120,61/59/62/,0.33141482073328504/0.3426481637021205/0.3259370155645946/,0/1/2/
2,240679907,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,230083109,52/54/61/,0.35627871715330034/0.3430847457584157/0.3006365370882839/,0/1/
2,268346341,60/90/120/,0.5036558846201291/0.30799698303335526/0.18834713234651573/,0/
2,266632442,52/53/357/,0.5039111660878898/0.49449254259220154/0.0015962913199087294/,0/1/
2,218999106,68/53/2125/,0.4309986674318094/0.5690013325681905/1.2333125846915293E-17/,1/
0,373307852,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,308122893,51/54/70/,0.37909373140264724/0.35784186796434797/0.26306440063300485/,0/1/
0,331905191,51/53/163/,0.4811611650814524/0.46300633572445615/0.05583249919409137/,0/1/
0,288749378,56/65/528/,0.5393181759050139/0.46054518279702245/1.366412979636404E-4/,0/
0,380121189,86/237/3221/,0.8501314214453076/0.14986857855469204/1.905061709133415E-16/,0/
1,289881488,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,337249291,54/70/50/,0.35557973924705805/0.2598290813892312/0.38459117936371057/,0/2/
1,360193604,53/163/70/,0.537536558065746/0.07010258965520967/0.3923608522790443/,0/
1,421807759,59/60/161/,0.4616474860821362/0.4540171242902934/0.08433538962757042/,0/1/
1,331842831,59/60/73/,0.3603134845292763/0.35435802646154024/0.28532848900918334/,0/1/
2,269733595,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,293381382,70/54/70/,0.29961263311727326/0.4007747337654535/0.29961263311727326/,1/
2,412947274,53/53/100/,0.41342875967587694/0.41342875967587694/0.1731424806482461/,0/1/
2,367352990,57/58/61/,0.3429043342873815/0.337042865694581/0.32005280001803765/,0/1/2/
2,421330309,72/75/68/,0.3314399661923092/0.31733831194329676/0.351221721864394/,0/1/2/
0,183697637,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
0,185787939,56/61/61/,0.35310286389472995/0.32344856805263494/0.32344856805263494/,0/1/2/
0,213454404,54/120/54/,0.43455697690506495/0.13088604618987007/0.43455697690506495/,0/2/
0,216116439,54/54/54/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,204744403,101/71/154/,0.3337928807457645/0.5063293514604431/0.15987776779379245/,1/
1,192386938,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
1,192193967,61/54/70/,0.33503335616481644/0.3805063344190444/0.28446030941613903/,1/
1,233579325,53/65/100/,0.45054506214221957/0.36076828295675273/0.18868665490102765/,0/
1,224407324,58/141/289/,0.7905974221646029/0.19364163900735434/0.01576093882804257/,0/
1,222107715,64/63/92/,0.3757426221783629/0.3816597074960249/0.2425976703256122/,0/1/
2,223556942,70/70/51/,0.29060743755181756/0.29060743755181756/0.4187851248963649/,2/
2,261708387,1779/75/80/,9.455437881783313E-11/0.5164414385719346/0.48355856133351094/,1/2/
2,206799627,52597/75/61/,0.0/0.44378703584263823/0.5562129641573618/,2/
2,272976410,187/95/94/,0.15884524343924336/0.41836383357050577/0.42279092299025084/,1/2/
2,334264861,3489/1454/94/,3.01777189591122E-16/6.063611446929783E-7/0.999999393638855/,2/
0,182912503,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,169475750,50/54/61/,0.3662260975848342/0.33860001807667717/0.2951738843384885/,0/1/
0,256717453,53/90/120/,0.557672596353293/0.2810652531827002/0.1612621504640068/,0/
0,204900536,53/239/357/,0.9657054839420207/0.030827725426053176/0.003466790631926055/,0/
0,240965689,53/65/77/,0.4095141955816955/0.3279133334276526/0.2625724709906519/,0/
1,260078371,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
1,214902931,61/54/70/,0.33503335616481644/0.3805063344190444/0.28446030941613903/,1/
1,241202720,56/52/62/,0.3365464527954439/0.3629292401731004/0.3005243070314558/,0/1/
1,217142109,62/52/120/,0.3933269514916927/0.4750026813290027/0.13167036717930447/,1/
1,308599959,71/60/124/,0.38211071544587943/0.45761959778518835/0.16026968676893216/,1/
2,183257162,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,187132948,56/70/50/,0.34664549195988276/0.2634313537057762/0.389923154334341/,2/
2,228211266,93/163/57/,0.3165223401676164/0.09467947810360271/0.588798181728781/,2/
2,239031078,64/66/56/,0.3209038508797101/0.30983931642786117/0.36925683269242887/,2/
2,210207353,124/66/56/,0.14157706005061726/0.39165761323261333/0.4667653267167694/,2/
0,153729167,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,203290482,61/54/51/,0.29796134325437473/0.3408965783832745/0.3611420783623508/,1/2/
0,249283645,80/65/57/,0.26442212583804237/0.3424643200815513/0.3931135540804063/,2/
0,229664332,62/141/66/,0.4496702738579269/0.12832246265686148/0.4220072634852116/,0/2/
0,204957103,70/62/68/,0.3156910139073284/0.3584352600573457/0.325873726035326/,1/2/
1,198609190,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
1,204187288,61/54/70/,0.33503335616481644/0.3805063344190444/0.28446030941613903/,1/
1,235701757,53/57/163/,0.485668538622317/0.4509932162655778/0.0633382451121053/,0/1/
1,205570941,53/63/60/,0.3690893430637422/0.3066949335272283/0.32421572340902943/,0/
1,246533963,53/63/110/,0.45893676370529884/0.3813536827409552/0.15970955355374591/,0/
2,220118263,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,173574827,50/61/61/,0.382851874279199/0.30857406286040057/0.30857406286040057/,0/
2,269858534,53/120/55/,0.4438899996093417/0.12835964394621432/0.42775035644444387/,0/2/
2,243165042,59/63/61/,0.34450409857923275/0.32228599059289326/0.3332099108278741/,0/1/2/
2,245936037,59/63/113/,0.4269715093364321/0.39943482939372477/0.17359366126984324/,0/1/
0,183122598,56/51/51/,0.31231877223642546/0.3438406138817872/0.3438406138817872/,0/1/2/
0,173743787,51/68/68/,0.40945372535716157/0.2952731373214192/0.2952731373214192/,0/
0,241595823,51/60/146/,0.49950528433273017/0.4201203652717517/0.08037435039551824/,0/
0,210828165,57/63/437/,0.525444570746619/0.4738052772578309/7.501519955500255E-4/,0/1/
0,217972318,174/80/137/,0.1732950163147894/0.5530725939697732/0.2736323897154375/,1/
1,153720220,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,160866132,56/54/51/,0.31845722175895586/0.3309441707971169/0.3505986074439272/,0/1/2/
1,199640433,51/90/72/,0.4672649597381391/0.22072033824817378/0.31201470201368725/,0/
1,234221018,62/59/66/,0.33480893884446516/0.35197496021551405/0.31321610094002084/,0/1/
1,193364642,84/77/74/,0.3085983116364631/0.33878774901957576/0.35261393934396124/,1/2/
2,191937698,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,230505382,61/61/61/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,205884628,120/120/51/,0.17332742923715028/0.17332742923715028/0.6533451415256994/,2/
2,235649964,58/61/51/,0.32383031591056927/0.30567650042686473/0.370493183662566/,2/
2,275714185,75/80/59/,0.3100150754517711/0.2852276386202902/0.4047572859279387/,2/
0,218965415,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,255688233,50/61/61/,0.382851874279199/0.30857406286040057/0.30857406286040057/,0/
0,291923787,50/80/80/,0.4737960584637499/0.2631019707681251/0.2631019707681251/,0/
0,214464937,50/120/120/,0.6636051810045107/0.16819740949774464/0.16819740949774464/,0/
0,231916721,55/69/62/,0.3757565361401889/0.2926394845901778/0.33160397926963336/,0/
1,195328770,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,201695012,51/51/70/,0.371204934820225/0.371204934820225/0.25759013035955/,0/1/
1,224392455,51/51/56/,0.3438406138817872/0.3438406138817872/0.31231877223642546/,0/1/2/
1,222142489,56/57/62/,0.3468973956818784/0.340864550885729/0.3122380534323927/,0/1/2/
1,185379406,56/57/71/,0.36347383605657835/0.3571527126705692/0.27937345127285246/,0/1/
2,171131415,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
2,203132613,100/100/56/,0.24015725988861727/0.24015725988861727/0.5196854802227655/,2/
2,232238301,54/55/55/,0.3373859062572369/0.33130704687138157/0.33130704687138157/,0/1/2/
2,213700563,61/62/62/,0.3369271456004546/0.3315364271997727/0.3315364271997727/,0/1/2/
2,270597652,99/128/72/,0.3205441181742469/0.2154566323129229/0.4639992495128302/,2/
