Real_Goal,Time,Cost,Prob,Results
0,164095193,50/50/748/,0.4999997155104855/0.4999997155104855/5.689790290248871E-7/,0/1/
1,114107535,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,127547345,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,168050108,50/50/131/,0.4536616807249605/0.4536616807249605/0.092676638550079/,0/1/
1,173448759,50/50/1246/,0.49999999998365785/0.49999999998365785/3.268425760507937E-11/,0/1/
1,161770143,50/50/19511/,0.5/0.5/9.490848849243014E-167/,0/1/
2,143738407,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,149031402,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,160660804,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,146895253,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,157363520,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,115541703,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,127142421,57/57/74/,0.364173357780576/0.364173357780576/0.27165328443884784/,0/1/
0,132396522,57/57/187/,0.4747635255173232/0.4747635255173232/0.05047294896535367/,0/1/
0,139815420,57/57/4304/,0.5/0.5/7.909170881104219E-33/,0/1/
0,143087989,57/57/237826/,0.5/0.5/0.0/,0/1/
1,131997359,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,127267383,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,125752055,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,123300649,50/50/68/,0.37001152460638836/0.37001152460638836/0.2599769507872232/,0/1/
1,127764093,50/50/1040/,0.49999999907206466/0.49999999907206466/1.855870667817895E-9/,0/1/
2,124341215,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,118809996,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,157886530,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,153062953,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,163287775,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,135441929,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,152627676,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,130001293,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,138828351,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,145641112,50/50/272/,0.49680334196330467/0.49680334196330467/0.0063933160733906655/,0/1/
1,123761933,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,134995954,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,140199388,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,125512946,50/50/303/,0.4982542591646831/0.4982542591646831/0.003491481670633832/,0/1/
1,132491825,50/50/5239/,0.5/0.5/3.248144677772074E-45/,0/1/
2,116449644,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,135112462,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,127514871,50/50/63/,0.3603613377004332/0.3603613377004332/0.27927732459913346/,0/1/
2,133447196,50/50/59/,0.35233307870561026/0.35233307870561026/0.2953338425887796/,0/1/
2,145073644,50/50/59/,0.35233307870561026/0.35233307870561026/0.2953338425887796/,0/1/
0,129808978,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,126511049,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,114103035,50/50/141/,0.46127328148242935/0.46127328148242935/0.0774534370351414/,0/1/
0,127637962,50/50/1365/,0.49999999999841527/0.49999999999841527/3.169456778245232E-12/,0/1/
0,159166697,50/50/21068/,0.5/0.5/5.230581720626685E-180/,0/1/
1,116445332,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,135019605,50/63/63/,0.39215917759428304/0.30392041120285845/0.30392041120285845/,0/
1,172581891,63/62/62/,0.3298153770980748/0.33509231145096263/0.33509231145096263/,0/1/2/
1,167310874,63/62/99/,0.3874890956444038/0.39368878996480344/0.21882211439079272/,0/1/
1,155513641,63/62/15446/,0.4960318293473165/0.5039681706526835/4.485664268735249E-107/,0/1/
2,119994948,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,132570208,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,162998613,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,147739522,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,129557522,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,129077597,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,119629980,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,129728633,50/50/131/,0.4536616807249605/0.4536616807249605/0.092676638550079/,0/1/
0,149047892,50/50/2117/,0.5/0.5/1.2510369014691613E-18/,0/1/
0,172572105,50/50/135359/,0.5/0.5/0.0/,0/1/
1,128608919,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
1,148960364,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,183883596,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,136051864,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,174209749,50/50/20521/,0.5/0.5/2.379968448476707E-175/,0/1/
2,119536292,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
2,136285132,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,123476884,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,132160078,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,147115257,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,130069381,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,151072345,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,143978765,50/50/242/,0.4942727559895408/0.4942727559895408/0.011454488020918429/,0/1/
0,163667906,50/50/2407/,0.5/0.5/4.243776249713383E-21/,0/1/
0,162474364,50/50/59311/,0.5/0.5/0.0/,0/1/
1,117772613,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,133973639,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,135588494,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,130880937,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,141183399,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,116255561,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,141721595,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,149973802,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,132394875,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,121580554,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,125474239,54/50/54/,0.32450789483641307/0.35098421032717386/0.32450789483641307/,0/1/2/
0,144134334,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,154547060,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,137774302,50/50/444/,0.49988966675237234/0.49988966675237234/2.206664952553625E-4/,0/1/
0,140034247,50/76/60771/,0.6247605079821362/0.3752394920178638/0.0/,0/
1,109448876,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,120077501,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,150101328,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,117622234,50/50/68/,0.37001152460638836/0.37001152460638836/0.2599769507872232/,0/1/
1,125767590,50/50/581/,0.4999924809751692/0.4999924809751692/1.5038049661624421E-5/,0/1/
2,122640773,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,117844481,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,135114500,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,120988985,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,140734500,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,123405399,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,191571168,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,152954901,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,168990295,50/50/303/,0.4982542591646831/0.4982542591646831/0.003491481670633832/,0/1/
0,152444367,50/50/124703/,0.5/0.5/0.0/,0/1/
1,153209363,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,141616850,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,127589612,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
