Obs,Real_Goal,STime,Cost,Prob,Results
3,0,113311051/13707468/8764490/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
4,0,103462509/14298713/11944328/,50/50/54/,0.34193113375379486/0.34193113375379486/0.31613773249241023/,0/1/2/
5,0,105036896/14432210/13875425/,57/50/55/,0.3137633596780811/0.35992438659297843/0.32631225372894035/,1/2/
1,1,105107538/13945422/8003572/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,1,108299719/15487967/7337908/,53/50/50/,0.32039204470084753/0.3398039776495762/0.3398039776495762/,0/1/2/
4,1,111888262/21241057/7167396/,53/50/50/,0.32039204470084753/0.3398039776495762/0.3398039776495762/,0/1/2/
6,1,115363022/22248617/12228015/,81/50/50/,0.21399839526967682/0.3930008023651616/0.3930008023651616/,1/2/
8,1,133573462/15080398/10672322/,83/50/57/,0.21858497495370016/0.4174787579573471/0.3639362670889527/,1/
1,2,105921234/15597783/7532362/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,2,115295996/14798193/8925007/,50/70/50/,0.37374820567603406/0.25250358864793193/0.37374820567603406/,0/2/
5,2,115375051/14700576/7700864/,57/59/50/,0.32168161668294437/0.30931080167451813/0.36900758164253744/,2/
7,2,113820896/17227271/7255738/,55/65/50/,0.3418857413306214/0.28101222119723784/0.3771020374721408/,0/2/
10,2,119697332/14235181/5021212/,158/73/50/,0.06846478982283977/0.3624861485245469/0.5690490616526134/,2/
1,0,109876968/15054203/9203757/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,0,117039481/12504318/8900437/,50/50/61/,0.3563806961381494/0.3563806961381494/0.28723860772370124/,0/1/
4,0,109958406/10886742/9970366/,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
5,0,112664448/10374163/9370445/,57/50/53/,0.309721254421983/0.3552876047318394/0.33499114084617754/,1/2/
7,0,112303008/10519707/7689330/,59/50/65/,0.32446367497322254/0.3870849494571104/0.288451375569667/,1/
1,1,105822263/17899364/10203361/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,1,109365129/13463349/7153678/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
4,1,147744314/28532767/28779236/,57/56/56/,0.32944616355045375/0.3352769182247731/0.3352769182247731/,0/1/2/
5,1,118096247/15122139/9029035/,55/53/50/,0.3181672738849806/0.3308923014807131/0.35094042463430625/,0/1/2/
7,1,126545393/13163884/8868961/,68/53/68/,0.30118732968865436/0.3976253406226913/0.30118732968865436/,1/
1,2,108522133/13953670/7297098/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,2,114880942/12741518/8301343/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,2,153766850/25155849/10125392/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
5,2,115999094/20124612/6761044/,72/57/50/,0.2576449236904848/0.3457444848985488/0.3966105914109663/,2/
6,2,129068247/16106533/5497617/,104/59/59/,0.1910584626771142/0.4044707686614429/0.4044707686614429/,1/2/
1,0,97722472/16854277/9040351/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,0,105298541/17008453/9605971/,53/52/50/,0.32463428150754076/0.3310624751311149/0.3443032433613443/,0/1/2/
4,0,453782661/28598075/8250059/,53/52/50/,0.32463428150754076/0.3310624751311149/0.3443032433613443/,0/1/2/
6,0,151694315/16860661/11082438/,58/52/54/,0.3126703036740516/0.3501483212303426/0.33718137509560564/,1/2/
8,0,124701201/24942013/14497982/,66/65/77/,0.3494367037846939/0.3547715124555478/0.29579178375975823/,0/1/
1,1,158773877/18156812/10022764/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,1,123277892/19509827/12023803/,56/50/50/,0.3077212739289003/0.3461393630355498/0.3461393630355498/,1/2/
3,1,114141521/15187872/11637711/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
5,1,115827674/13989429/8640130/,56/54/54/,0.32530208445475217/0.33734895777262397/0.33734895777262397/,0/1/2/
6,1,165429363/18341258/11337011/,68/54/54/,0.27934908835611044/0.3603254558219448/0.3603254558219448/,1/2/
1,2,116792987/16426179/10040904/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,2,111939435/20392150/9353909/,53/50/50/,0.32039204470084753/0.3398039776495762/0.3398039776495762/,0/1/2/
4,2,115302610/20601714/8904707/,60/53/50/,0.29728788683214813/0.34102503370491094/0.3616870794629408/,1/2/
5,2,114940710/18539888/9607992/,77/62/50/,0.24753241124872452/0.33217408205449045/0.420293506696785/,2/
7,2,114802968/22069782/9591987/,176/64/56/,0.061186217919629624/0.4365200236693079/0.5022937584110625/,2/
1,0,109273622/12177089/9193365/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,0,118926456/17964749/10171485/,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
3,0,115125429/13074169/7358759/,50/54/61/,0.3662260975848342/0.33860001807667717/0.2951738843384885/,0/1/
5,0,115938606/18913651/11488481/,50/62/59/,0.38043617682806435/0.3006733052132322/0.31889051795870343/,0/
6,0,159006114/21934947/10920559/,50/81/72/,0.4557592411232042/0.24817187558581258/0.29606888329098324/,0/
2,1,107167851/17493571/11189287/,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
6,1,115783231/20274767/9846957/,289/289/50/,0.009054001456680819/0.009054001456680819/0.9818919970866383/,2/
10,1,152290375/32486631/12845263/,3221/3221/50/,9.933491381421044E-28/9.933491381421044E-28/1.0/,2/
14,1,128673714/18768642/10232702/,30702/140/50/,8.163115878946459E-262/0.1462019403809671/0.8537980596190329/,2/
20,1,133272101/17546345/29836226/,187/192/129/,0.28372331692018116/0.2730180714076617/0.44325861167215713/,2/
1,2,116323565/15500747/10307467/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,2,111854638/15985198/9977502/,53/51/50/,0.3225200078952674/0.3354191220955758/0.34206087000915686/,0/1/2/
3,2,111444051/11796407/9681495/,61/56/50/,0.2990681830323647/0.32987401207683725/0.37105780489079804/,2/
4,2,109274317/14862792/7951403/,80/68/50/,0.24593660049016644/0.3111788722521164/0.44288452725771715/,2/
5,2,115393057/14784315/20683675/,58/58/50/,0.315473830100513/0.315473830100513/0.36905233979897406/,2/
1,0,107282070/16073852/8870710/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,0,118128365/16065998/8981055/,50/50/54/,0.34193113375379486/0.34193113375379486/0.31613773249241023/,0/1/2/
4,0,110460523/21241167/12702520/,50/50/65/,0.36427366809978134/0.36427366809978134/0.2714526638004373/,0/1/
5,0,110544459/16269449/12029443/,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
7,0,114058950/14929838/11727430/,60/60/72/,0.35443151659659966/0.35443151659659966/0.2911369668068006/,0/1/
1,1,105853945/15221948/9817918/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,1,113183381/13578389/8216311/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
4,1,110678381/13700622/10600135/,50/50/55/,0.3440430080390076/0.3440430080390076/0.3119139839219848/,0/1/2/
5,1,112494514/14135310/16255068/,50/50/55/,0.3440430080390076/0.3440430080390076/0.3119139839219848/,0/1/2/
7,1,118162496/12482146/14869975/,50/50/60/,0.35436517010321616/0.35436517010321616/0.29126965979356767/,0/1/
1,2,107658586/13928344/8924522/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,2,120017396/16098277/10659766/,50/50/52/,0.3376617865619698/0.3376617865619698/0.32467642687606046/,0/1/2/
5,2,114492692/15380159/7512044/,50/50/52/,0.3376617865619698/0.3376617865619698/0.32467642687606046/,0/1/2/
7,2,117772306/20560864/14210179/,79/60/63/,0.2728253701505428/0.3725261849686201/0.35464844488083713/,1/2/
9,2,130137158/20434379/12389007/,83/74/52/,0.2512624124089066/0.2977663687484558/0.4509712188426375/,2/
1,0,111452854/13788162/5481387/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
2,0,121333064/15519367/10941233/,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
3,0,111498189/18505494/9054294/,50/50/70/,0.37374820567603406/0.37374820567603406/0.25250358864793193/,0/1/
4,0,114884000/16108557/7257203/,50/50/100/,0.4210235682097254/0.4210235682097254/0.15795286358054916/,0/1/
5,0,112470035/14896488/10305487/,50/50/58/,0.3502846123015536/0.3502846123015536/0.29943077539689283/,0/1/
2,1,149809248/24612828/6645362/,56/50/56/,0.3200156642329245/0.35996867153415113/0.3200156642329245/,1/
4,1,105172058/23980763/4563793/,100/50/100/,0.2143392379333584/0.5713215241332831/0.2143392379333584/,1/
7,1,107973791/17172315/6505221/,60/50/75/,0.3376312508609078/0.41076971672327073/0.2515990324158216/,1/
10,1,122165283/26742924/8624890/,69/59/131/,0.39413847796364815/0.46561959505337264/0.14024192698297927/,1/
13,1,149674666/19875867/8594752/,69/59/97/,0.3560683575270801/0.42064506185658374/0.22328658061633613/,1/
1,2,101713815/16856250/6192410/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
3,2,121802455/18731048/9264751/,53/50/51/,0.3225200078952674/0.34206087000915686/0.3354191220955758/,0/1/2/
5,2,160034805/25044660/9158270/,57/54/51/,0.31429798186864805/0.33296381833882616/0.3527381997925257/,1/2/
7,2,119496429/18189608/7954618/,63/66/57/,0.32694919077950046/0.310467939313789/0.36258286990671057/,0/2/
9,2,134641529/20364974/7976816/,83/80/104/,0.35595366662282624/0.3693843162435135/0.2746620171336602/,0/1/
1,0,105525968/11107015/7701621/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,0,127292219/17652206/10458129/,51/53/53/,0.3419344167653373/0.32903279161733134/0.32903279161733134/,0/1/2/
3,0,159197573/28378846/14112714/,51/50/61/,0.3518959496397583/0.35886396080953153/0.28924008955071007/,0/1/
5,0,141438105/20341321/6381476/,55/57/120/,0.4389472087953055/0.42354716050433816/0.13750563070035635/,0/1/
6,0,112188920/20136910/9965359/,55/55/201/,0.48221937969287565/0.48221937969287565/0.035561240614248715/,0/1/
1,1,110359221/14012341/9390465/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,1,107356323/12788880/8220120/,51/53/53/,0.3419344167653373/0.32903279161733134/0.32903279161733134/,0/1/2/
3,1,110527068/17912717/8197833/,51/50/61/,0.3518959496397583/0.35886396080953153/0.28924008955071007/,0/1/
5,1,105012199/17930875/16750005/,51/50/56/,0.34171506988574785/0.3484814859990372/0.3098034441152147/,0/1/
6,1,110460298/12706892/13210696/,60/50/57/,0.3051375659939929/0.3712371743592449/0.32362525964676225/,1/
1,2,108478481/12635414/7676072/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,2,115179843/19697446/10035505/,52/53/50/,0.3310624751311149/0.32463428150754076/0.3443032433613443/,0/1/2/
4,2,107172186/20972015/9641532/,52/53/50/,0.3310624751311149/0.32463428150754076/0.3443032433613443/,0/1/2/
5,2,108978700/14978348/6213458/,60/53/50/,0.29728788683214813/0.34102503370491094/0.3616870794629408/,1/2/
7,2,115921085/19343340/5795247/,117/86/50/,0.15252103010750667/0.2800997041789715/0.5673792657135217/,2/
1,0,108649107/15969327/10391793/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,0,112185612/13747272/7775853/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,0,107114402/16069318/11393889/,51/51/54/,0.33968079597085005/0.33968079597085005/0.3206384080582999/,0/1/2/
5,0,109614200/11022734/10748462/,55/51/62/,0.33852277229769/0.36559071445426916/0.2958865132480409/,0/1/
6,0,165393525/15285653/13852780/,55/51/54/,0.322645604030354/0.34844402369852406/0.32891037227112185/,0/1/2/
1,1,146785901/15202973/10406383/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,1,109779296/14885205/8878619/,50/50/54/,0.34193113375379486/0.34193113375379486/0.31613773249241023/,0/1/2/
5,1,124404518/26182347/12688103/,50/50/57/,0.3482199706728124/0.3482199706728124/0.3035600586543751/,0/1/
7,1,108207651/16297404/9890371/,50/55/57/,0.35992438659297843/0.32631225372894035/0.3137633596780811/,0/1/
9,1,119227932/20580612/10228458/,63/71/74/,0.3670288675507587/0.32390183877267625/0.309069293676565/,0/
1,2,109105635/14600939/8205067/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,2,117124657/20363996/9742897/,70/54/50/,0.2598290813892312/0.35557973924705805/0.38459117936371057/,1/2/
4,2,114202805/17094317/10005423/,100/53/50/,0.16184553231804646/0.4067549857688099/0.4313994819131436/,1/2/
5,2,162591369/21070009/14628340/,60/53/50/,0.29728788683214813/0.34102503370491094/0.3616870794629408/,1/2/
7,2,158022395/21005912/8627116/,101/59/60/,0.20023142706998226/0.4032165783828541/0.39655199454716367/,1/2/
1,0,154961345/14553500/7156664/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,0,122744877/15644842/7537708/,54/54/50/,0.32450789483641307/0.32450789483641307/0.35098421032717386/,0/1/2/
4,0,111051941/14014336/7067880/,65/53/50/,0.27722159230762433/0.35076317346133185/0.3720152342310437/,1/2/
5,0,109701748/12493741/6174498/,57/54/57/,0.32721865525087773/0.34556268949824465/0.32721865525087773/,0/1/2/
7,0,114581404/14791830/6756278/,68/60/110/,0.3784363012559246/0.43146884535252156/0.19009485339155388/,1/
1,1,107120872/12147213/7989055/,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
3,1,114410798/17279928/11503559/,54/50/50/,0.31613773249241023/0.34193113375379486/0.34193113375379486/,0/1/2/
4,1,112753401/15430997/9019336/,53/56/56/,0.34579115857101506/0.32710442071449247/0.32710442071449247/,0/1/2/
5,1,118449454/15388058/9541795/,53/50/70/,0.3600853495930156/0.38190222294467985/0.25801242746230457/,0/1/
7,1,120211292/23539262/16022016/,53/50/60/,0.34102503370491094/0.3616870794629408/0.29728788683214813/,0/1/
1,2,108967861/15782379/10629415/,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
3,2,127309627/17103624/13672932/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
4,2,125835842/17495107/10492011/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
6,2,123668228/16824084/8932170/,54/50/55/,0.3265655596932323/0.35320975826107776/0.32022468204568993/,0/1/2/
8,2,133866503/28880638/11689568/,92/57/55/,0.20814163575207487/0.38885976956714396/0.4029985946807812/,1/2/
1,0,180017710/17735463/12913064/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,0,119416749/15608593/10117306/,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
3,0,186131232/21305743/16338872/,50/50/61/,0.3563806961381494/0.3563806961381494/0.28723860772370124/,0/1/
4,0,182412822/22765820/16497799/,50/50/80/,0.3913425061532677/0.3913425061532677/0.2173149876934646/,0/1/
5,0,180107246/16894881/17964704/,50/50/57/,0.3482199706728124/0.3482199706728124/0.3035600586543751/,0/1/
1,1,142710268/15584310/7719063/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,1,116406498/20069559/10817532/,61/51/50/,0.28924008955071007/0.3518959496397583/0.35886396080953153/,1/2/
4,1,112629880/15719681/8416744/,56/51/56/,0.3224840638296153/0.3550318723407692/0.3224840638296153/,0/1/2/
6,1,115781787/21256161/7464803/,88/51/54/,0.20161105928061254/0.4107065025870628/0.3876824381323246/,1/2/
8,1,136945536/19694125/8396344/,74/62/68/,0.30213796348073285/0.36553423325944423/0.332327803259823/,1/2/
1,2,108491965/13019906/7825522/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,2,149819817/19003784/11230036/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,2,484095723/22280204/13976430/,56/54/54/,0.32530208445475217/0.33734895777262397/0.33734895777262397/,0/1/2/
4,2,111631131/22569829/8387882/,68/50/52/,0.26372967211734666/0.3753525755594721/0.36091775232318124/,1/2/
5,2,111391353/18896998/6582715/,55/50/52/,0.3160961767111749/0.34865599194341595/0.33524783134540925/,0/1/2/
1,0,121342539/12424804/7974362/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,0,112982210/18527669/10129500/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,0,121834664/13631090/9639124/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
5,0,114383537/16241163/8843431/,50/54/57/,0.3576136944153077/0.3306372871623141/0.3117490184223782/,0/1/
6,0,152839532/20191444/15888666/,50/55/62/,0.3707889894126951/0.33616224768331143/0.2930487629039935/,0/1/
1,1,152874957/20244846/11013884/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,1,110026250/13736497/9431768/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
4,1,119966634/14687050/13380815/,56/50/56/,0.3200156642329245/0.35996867153415113/0.3200156642329245/,1/
5,1,111259459/16092277/10159830/,50/54/70/,0.3845911793637106/0.3555797392470581/0.2598290813892313/,0/1/
7,1,116209202/16966934/14683925/,79/88/74/,0.3383110684502501/0.30005500057614404/0.3616339309736058/,0/2/
2,2,118620970/15217415/8539399/,56/50/50/,0.3077212739289003/0.3461393630355498/0.3461393630355498/,1/2/
4,2,130376940/18073375/9592821/,100/50/50/,0.15795286358054914/0.42102356820972536/0.42102356820972536/,1/2/
6,2,119198116/21964714/8917566/,289/50/50/,0.0045893284074700405/0.497705335796265/0.497705335796265/,1/2/
9,2,117926818/15123300/9826333/,86/50/50/,0.1979701549809325/0.4010149225095337/0.4010149225095337/,1/2/
12,2,136292241/15704557/9144121/,86/68/50/,0.22477564151207158/0.3199113519810851/0.45531300650684337/,2/
1,0,110826945/8994461/6501782/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
3,0,111929198/12458341/8094966/,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
4,0,112390092/13709686/8421853/,50/51/57/,0.35059043118521654/0.343783065979183/0.3056265028356004/,0/1/
5,0,110387840/14940115/10246443/,57/51/55/,0.3163039735654793/0.35498953432459/0.32870649210993086/,1/2/
7,0,113054847/11913400/14748651/,110/57/75/,0.18789305344405174/0.4685608799436255/0.34354606661232273/,1/
2,1,114742623/9988115/5444012/,50/56/56/,0.35996867153415113/0.3200156642329245/0.3200156642329245/,0/
4,1,123361721/7006354/6142887/,56/100/100/,0.5196854802227655/0.24015725988861722/0.24015725988861722/,0/
6,1,116915146/8718704/5212444/,100/289/289/,0.7646131966880745/0.11769340165596277/0.11769340165596277/,0/
8,1,113773003/11536535/8318225/,65/71/71/,0.3538318212133201/0.32308408939334/0.32308408939334/,0/1/2/
11,1,114986282/11535983/15191820/,131/81/111/,0.242942379154008/0.44700974262622745/0.31004787821976454/,1/
1,2,108406798/12626147/7988620/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,2,114429816/21667853/12303021/,54/53/53/,0.3292308861089395/0.33538455694553027/0.33538455694553027/,0/1/2/
5,2,118687482/15307946/11241103/,57/57/57/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
7,2,122841792/22826015/8899930/,95/64/57/,0.21588761077342744/0.368426306915751/0.41568608231082155/,2/
9,2,126064531/19252611/8762196/,65/72/65/,0.3449024967524786/0.310195006495043/0.3449024967524786/,0/2/
1,0,119311761/14021273/7731515/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
3,0,119904381/16097365/4953062/,70/50/70/,0.2873422951834218/0.4253154096331565/0.2873422951834218/,1/
5,0,117672753/20596733/4067497/,163/50/163/,0.08954396458784748/0.8209120708243051/0.08954396458784748/,1/
7,0,179869841/25996142/8603084/,64/50/65/,0.3033549281794238/0.3991803437136023/0.29746472810697383/,1/
10,0,118714037/11661249/5612412/,124/59/74/,0.159859645329145/0.4723071648418147/0.36783318982904034/,1/
1,1,106426587/13334524/7801936/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,1,114729953/16732468/9274227/,50/50/52/,0.3376617865619698/0.3376617865619698/0.32467642687606046/,0/1/2/
4,1,157127521/15644870/9081001/,56/56/59/,0.3391291085794773/0.3391291085794773/0.3217417828410454/,0/1/2/
6,1,118116632/20164165/8218354/,59/56/61/,0.3311738633404733/0.34907091042932015/0.3197552262302065/,0/1/2/
8,1,116590169/17842071/9989966/,75/56/80/,0.3019660653978742/0.4214275928236318/0.27660634177849397/,1/
2,2,108212171/12020708/8510783/,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
5,2,124018562/14943332/8262677/,50/50/120/,0.44376202508019946/0.44376202508019946/0.11247594983960107/,0/1/
8,2,117821044/21023381/7551027/,50/50/648/,0.4999979787382235/0.4999979787382235/4.042523552987625E-6/,0/1/
12,2,122734281/21214525/8478104/,68/50/105/,0.3439576540039011/0.48953684383421425/0.16650550216188464/,1/
16,2,126504232/17664437/7731921/,91/79/156/,0.38379147984133927/0.4459020833470295/0.17030643681163124/,1/
2,0,104665404/15839485/7583314/,56/50/50/,0.3077212739289003/0.3461393630355498/0.3461393630355498/,1/2/
4,0,99186871/20238759/9764094/,100/50/50/,0.15795286358054914/0.42102356820972536/0.42102356820972536/,1/2/
6,0,107628381/23790776/9445618/,289/59/50/,0.004991205613789425/0.45372051743574815/0.5412882769504626/,2/
8,0,117120897/15101001/12394197/,71/56/62/,0.28801220761965085/0.37471313561715924/0.33727465676318985/,1/2/
11,0,106669146/13568460/17019214/,98/75/69/,0.2562609756298021/0.3559419977227756/0.3877970266474222/,1/2/
1,1,119796298/12710262/8076450/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,1,102226365/23482090/10733987/,70/61/61/,0.30189115913397097/0.3490544204330146/0.3490544204330146/,1/2/
5,1,99724707/21989126/10368201/,163/55/55/,0.06775366022065665/0.4661231698896717/0.4661231698896717/,1/2/
7,1,107752922/21247994/11051366/,65/55/55/,0.2948968210678011/0.3525515894660994/0.3525515894660994/,1/2/
9,1,102968216/21142549/9794033/,73/99/71/,0.3669632204209137/0.2557372410154615/0.3772995385636247/,0/2/
1,2,146455880/16098344/9897556/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,2,106052397/14368814/8393772/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,2,162653083/17094527/12054433/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
4,2,112462133/14127632/7246732/,57/56/50/,0.3157640276873386/0.32201657840351017/0.3622193939091513/,2/
5,2,113950330/14918715/8167517/,55/70/57/,0.3663093555291407/0.28023290674802437/0.353457737722835/,0/2/
