Obs,Real_Goal,STime,Cost,Prob,Results
9,0,179713977/66015926/16655278/,52/117/1177/,0.7731905157343588/0.226809483798152/4.674891891339804E-10/,0/
1,1,164742650/25517484/16285438/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
3,1,154472020/26197985/20492929/,56/54/56/,0.32926874329273453/0.3414625134145309/0.32926874329273453/,0/1/2/
5,1,166164480/32440977/20806643/,93/90/93/,0.32965042747406903/0.3406991450518619/0.32965042747406903/,0/1/2/
7,1,164063784/26185148/21956825/,59/58/247/,0.4858113262979692/0.494115592916157/0.020073080785873887/,0/1/
9,1,220691021/43686571/23889501/,77/75/784/,0.49339923319975054/0.5065557767054483/4.499009480126975E-5/,0/1/
2,2,207847284/32305232/17883875/,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
4,2,159236132/35432438/20270782/,50/56/56/,0.35996867153415113/0.3200156642329245/0.3200156642329245/,0/
6,2,166069886/39291821/21582903/,74/100/60/,0.3435307408073547/0.22431405302008492/0.4321552061725604/,2/
8,2,183557489/47774549/22603778/,181/277/106/,0.29211180351787797/0.11909724640427416/0.588790950077848/,2/
11,2,222947156/64174020/31594651/,1006/90/135/,2.640082232865007E-5/0.6211508365479311/0.37882276262974024/,1/
1,0,143641036/25806656/14230604/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
3,0,208874923/29551950/13060817/,51/51/70/,0.371204934820225/0.371204934820225/0.25759013035955/,0/1/
4,0,141019130/31872078/13886187/,51/57/100/,0.43845210922986044/0.39067107888527913/0.17087681188486042/,0/
6,0,148030197/36593586/13211323/,56/60/289/,0.5130816027566882/0.478310194087323/0.008608203155988765/,0/1/
8,0,136289899/52271135/12142037/,56/86/972/,0.6286233777591792/0.3713765562927628/6.59480580698723E-8/,0/
1,1,130942928/28837517/15542277/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,1,135455878/32526412/17962080/,53/53/51/,0.32903279161733134/0.32903279161733134/0.3419344167653373/,0/1/2/
5,1,190505545/34514416/23912664/,77/77/56/,0.2902378059786918/0.2902378059786918/0.41952438804261644/,2/
7,1,151345722/40154779/21369482/,176/176/56/,0.09795026284888173/0.09795026284888173/0.8040994743022366/,2/
10,1,170823301/48598964/21229363/,938/938/64/,1.446799417101182E-6/1.446799417101182E-6/0.9999971064011658/,2/
2,2,149651098/28562259/16451035/,50/56/53/,0.3531219446718367/0.3139288571912815/0.3329491981368819/,0/2/
4,2,139497669/33683868/22081914/,56/60/60/,0.3491058771932084/0.32544706140339585/0.32544706140339585/,0/1/2/
6,2,158327826/39794284/27264132/,100/110/55/,0.24570218918299266/0.20552111147532146/0.5487766993416859/,2/
8,2,164304583/35489159/14555600/,277/300/55/,0.018400685339774382/0.012202899957582414/0.9693964147026433/,2/
11,2,164416335/36849629/20048479/,1587/1664/55/,1.3150546961354128E-12/3.3249789783201156E-13/0.9999999999983525/,2/
2,0,143850610/26992498/16250412/,56/53/53/,0.32110403381001285/0.33944798309499363/0.33944798309499363/,0/1/2/
5,0,159712304/35051492/17546001/,60/120/120/,0.5721085922607906/0.21394570386960474/0.21394570386960474/,0/
7,0,248855797/51058143/23732287/,63/59/357/,0.4816060934080008/0.5148075868099732/0.0035863197820260252/,0/1/
10,0,228897656/37944265/30382112/,63/171/2125/,0.8438951025545354/0.15610489744545605/8.587428373498876E-15/,0/
14,0,200950029/54138205/18337842/,63/1519/20290/,0.9999999998682348/1.317651426835926E-10/5.528230779917813E-138/,0/
1,1,134280464/26006891/15277280/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
3,1,188089054/30916119/18733662/,52/53/56/,0.34380625221242583/0.33738015598163174/0.3188135918059423/,0/1/2/
4,1,166998438/32805957/15839413/,52/60/68/,0.38471627809622694/0.3308161312692129/0.28446759063456023/,0/
6,1,147917514/38216425/18294950/,68/69/146/,0.43318085683571156/0.4269481470596713/0.13987099610461723/,0/1/
8,1,163884883/52635674/24450980/,141/81/437/,0.32199016713/0.6692972794224196/0.008712553447580467/,1/
2,2,138778748/26232918/16806040/,56/50/56/,0.3200156642329245/0.35996867153415113/0.3200156642329245/,1/
4,2,147787360/33380841/18552678/,100/56/53/,0.1770992153326042/0.4000241534651544/0.42287663120224145/,1/2/
6,2,160055684/30752852/19157943/,289/56/53/,0.006456916619005676/0.4829758802834066/0.5105672030975876/,1/2/
8,2,178056352/32305666/27901822/,77/71/90/,0.34226527613371976/0.3720095146402416/0.2857252092260386/,0/1/
11,2,177374546/35722126/26440760/,293/86/77/,0.03209763336166549/0.456061858177946/0.5118405084603885/,2/
1,0,139025547/25793051/13125271/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,0,133525664/30049167/17490493/,54/54/61/,0.3471627338076755/0.3471627338076755/0.3056745323846491/,0/1/
4,0,152964537/34164308/21432010/,65/65/80/,0.35756382854493124/0.35756382854493124/0.28487234291013747/,0/1/
5,0,166946012/36627037/21114599/,53/90/120/,0.557672596353293/0.2810652531827002/0.1612621504640068/,0/
7,0,139268997/36736050/19233322/,53/239/357/,0.9657054839420207/0.030827725426053176/0.003466790631926055/,0/
2,1,199164329/46136568/26916675/,56/51/56/,0.3224840638296153/0.3550318723407692/0.3224840638296153/,0/1/2/
4,1,144133100/32578367/17173888/,100/57/100/,0.24397215229935376/0.5120556954012924/0.24397215229935376/,1/
6,1,262387991/57995936/28504338/,65/51/65/,0.3022100159193899/0.39557996816122015/0.3022100159193899/,1/
9,1,227262787/44012410/29777207/,86/51/181/,0.32039292711908224/0.6280533172026067/0.051553755678311046/,1/
12,1,161822282/35937548/25277455/,104/84/870/,0.4414225983766557/0.5585235628844065/5.3838738937821524E-5/,1/
1,2,221969814/53960859/22871186/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,2,152822164/31804906/13606408/,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
3,2,152132320/34348423/20348075/,50/70/54/,0.3845911793637107/0.2598290813892313/0.35557973924705816/,0/2/
4,2,140809495/33608607/16813809/,56/54/53/,0.3231164765746777/0.3353081312490595/0.3415753921762628/,0/1/2/
5,2,153585377/31587409/15822581/,70/60/53/,0.2798418554122776/0.33677324039226914/0.38338490419545335/,2/
3,0,133520866/32081117/13021548/,70/50/70/,0.2873422951834218/0.4253154096331565/0.2873422951834218/,1/
9,0,241431094/53050957/15065003/,1779/63/1779/,2.2671445131575797E-12/0.9999999999954657/2.2671445131575797E-12/,1/
14,0,174325748/70144899/21824986/,30702/155/188/,5.029166762552742E-86/0.5526882848623157/0.44731171513768436/,1/
19,0,170316676/58817188/28980618/,174/83/216/,0.21924813650990474/0.6477711466119772/0.13298071687811805/,1/
27,0,189927508/76431640/26202651/,263/3484/11544/,0.999994973379168/5.026620832027604E-6/2.767795442497508E-19/,0/
1,1,188959920/32238589/15702765/,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
3,1,142685910/31766027/9660916/,54/53/70/,0.3620226471797444/0.36878923045042283/0.26918812236983286/,0/1/
4,1,145388366/34200377/11887278/,65/56/100/,0.36870359270577613/0.43176773201717217/0.1995286752770517/,1/
6,1,221120724/32263874/12157375/,59/68/289/,0.5312521432461708/0.45725295718488657/0.01149489956894265/,0/
8,1,148070920/41194615/18510054/,66/69/972/,0.5111918096585588/0.4888075050341216/6.853073195990711E-7/,0/1/
2,2,199636040/45383524/22981579/,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
5,2,186907101/43987724/22147131/,163/163/163/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
8,2,170293451/54535920/25313710/,86/72/93/,0.3205160509785996/0.3882747385453776/0.29120921047602283/,1/
11,2,228933979/57638457/34076462/,116/110/348/,0.4588802774628349/0.48436724840049084/0.05675247413667438/,0/1/
15,2,237238558/69045718/39342805/,794/115/250/,0.0021822175296935253/0.7603583620097668/0.23745942046053967/,1/
1,0,130679972/26467465/12639619/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
3,0,160054205/28149624/15327149/,53/50/56/,0.3329491981368819/0.3531219446718367/0.3139288571912815/,0/1/
5,0,183657496/18865165/13645261/,59/50/93/,0.369492284674538/0.44080405102309034/0.18970366430237165/,1/
7,0,158532558/17274185/12428886/,60/60/247/,0.48860879898960274/0.48860879898960274/0.02278240202079441/,0/1/
9,0,157557440/28744332/12890241/,60/131/784/,0.7620428173402938/0.23795184436870354/5.338291002738747E-6/,0/
2,1,132539597/21724157/17844021/,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
4,1,143493412/22047836/19305959/,100/100/52/,0.22353537481804173/0.22353537481804173/0.5529292503639166/,2/
6,1,151078559/24274136/21691726/,289/289/62/,0.025830045989644366/0.025830045989644366/0.9483399080207112/,2/
8,1,159875735/25731194/31030962/,972/972/58/,1.8711811322342297E-7/1.8711811322342297E-7/0.9999996257637737/,2/
11,1,160115016/30275482/28825183/,120/5758/115/,0.48922580600048143/3.8132911870613178E-22/0.5107741939995185/,0/2/
1,2,117352939/25906483/17040970/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,2,158673399/30946586/16607606/,70/56/52/,0.26977866933700456/0.35133944047038046/0.3788818901926149/,1/2/
5,2,175409398/30031047/20989585/,53/57/60/,0.3562492291615026/0.33081406942157676/0.3129367014169206/,0/1/
7,2,184164465/31760011/27462940/,65/95/64/,0.3779551241916759/0.23823009871981415/0.38381477708851/,0/2/
10,2,157230852/31418097/23364418/,237/406/64/,0.06496639267804813/0.004825286447876138/0.9302083208740757/,2/
2,0,136063987/28511403/9688706/,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
5,0,154697668/34864100/16554914/,163/59/163/,0.13055703860480092/0.7388859227903982/0.13055703860480092/,1/
8,0,198774997/39684186/23269143/,972/104/117/,1.363943322051721E-4/0.5308404893887876/0.4690231162790072/,1/
11,0,177764746/51081009/26165004/,5758/460/84/,1.0101572575699876E-29/0.011849733361137161/0.9881502666388629/,2/
15,0,237644617/60843812/33588646/,367/336/306/,0.3006556872664911/0.33260078021864264/0.36674353251486613/,1/2/
1,1,127625665/23549584/14999656/,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
3,1,138559693/24601141/17768377/,56/70/56/,0.359424680423503/0.2811506391529938/0.359424680423503/,0/2/
5,1,154350191/22909353/23818476/,93/163/93/,0.404059042171175/0.19188191565764987/0.404059042171175/,0/2/
7,1,155972005/27771274/25509578/,247/528/63/,0.053368009438980506/6.613887369218849E-4/0.9459706018240975/,2/
10,1,163299488/36630380/27709044/,124/126/84/,0.27951067489292286/0.27301072303229784/0.4474786020747793/,2/
1,2,124535251/25908434/14341031/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,2,133133072/28411300/17182945/,70/51/53/,0.261249196911363/0.37647789911809126/0.36227290397054573/,1/2/
4,2,136501740/28814106/20773724/,100/57/60/,0.19639201865896794/0.4121931570382256/0.39141482430280644/,1/2/
6,2,148554043/32358768/24237045/,289/104/53/,0.009023314827626354/0.277476900979771/0.7134997841926026/,2/
8,2,144919215/37403216/21849139/,972/285/60/,3.134828275523938E-7/0.024398681794598746/0.9756010047225737/,2/
2,0,142510758/24268476/15462584/,56/56/51/,0.3224840638296153/0.3224840638296153/0.3550318723407692/,0/1/2/
4,0,152720929/29796267/19620048/,60/100/53/,0.3823847137086211/0.1823059765011263/0.43530930979025273/,2/
7,0,165394850/36575004/23893586/,176/65/64/,0.08252217379960326/0.45521022182935567/0.4622676043710411/,1/2/
10,0,175235965/43052217/28847949/,938/191/188/,0.00943830132899193/0.4913501314731655/0.4992115671978427/,1/2/
13,0,185616135/49061997/27222156/,5124/938/927/,0.005432722642500278/0.4943364102420868/0.5002308671154129/,1/2/
1,1,138432105/22786623/10501208/,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
3,1,168569844/25509104/15075315/,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
5,1,142874116/31781215/14814219/,93/62/93/,0.27505110683193024/0.44989778633613964/0.27505110683193024/,1/
7,1,147927980/34085155/14559479/,63/58/247/,0.4688985692155188/0.5103681037571185/0.020733327027362705/,0/1/
9,1,146078598/37503714/15387444/,63/66/784/,0.5117132515200457/0.4882801956651955/6.552814758807766E-6/,0/1/
1,2,129869345/23849249/15123440/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,2,155750891/26497328/16123654/,56/70/52/,0.35133944047038046/0.26977866933700456/0.3788818901926149/,0/2/
4,2,158302655/36248472/18415283/,68/100/52/,0.3449283687290536/0.1885877062261554/0.46648392504479097/,2/
6,2,150864838/30895862/24406290/,146/289/79/,0.2875247564659651/0.04812534521962547/0.6643498983144094/,2/
8,2,191442753/31338955/27690291/,437/972/81/,0.012849945180865489/1.8853613258602256E-5/0.9871312012058758/,2/
2,0,146939787/24461966/9825622/,53/53/56/,0.33944798309499363/0.33944798309499363/0.32110403381001285/,0/1/2/
5,0,142524354/37082081/19207668/,120/120/53/,0.1832114507130195/0.1832114507130195/0.633577098573961/,2/
8,0,161981284/36384813/24958184/,78/68/131/,0.3817024027070439/0.44123110716860714/0.17706649012434889/,1/
11,0,230284799/41973278/151975477/,160/77/665/,0.2564247659608618/0.7431797020700129/3.9553196912525104E-4/,1/
15,0,179615481/38258161/21958548/,174/91/6277/,0.28860396252685655/0.7113960374731434/4.472271144068535E-30/,1/
2,1,159036874/31865344/16161361/,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
6,1,173518363/44411172/15265930/,77/77/65/,0.31255898554224715/0.31255898554224715/0.37488202891550576/,2/
9,1,160412926/42950590/22529983/,77/323/80/,0.49876397759846913/0.02129105090714744/0.47994497149438337/,0/2/
12,1,200679873/52617400/21361030/,252/86/262/,0.11585708908208914/0.7808658888880585/0.10327702202985227/,1/
17,1,174557965/55288709/22169232/,288/234/143/,0.19259599750844594/0.2802255228646173/0.5271784796269366/,2/
1,2,132079427/27653231/16555712/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,2,139976297/26354385/17560242/,50/56/52/,0.3508091162589585/0.3118727301465317/0.33731815359450984/,0/2/
4,2,154777706/31913957/16612718/,56/68/53/,0.34991154177195133/0.28018725920908855/0.36990119901896024/,0/2/
5,2,149197721/32857570/17466719/,54/93/53/,0.39930316249212794/0.19393027978260918/0.40676655772526293/,0/2/
7,2,161907718/38771941/11576646/,88/247/53/,0.3373104364476183/0.01775308383986038/0.6449364797125213/,2/
1,0,138647757/27875695/13599672/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
3,0,149074121/29900917/12640488/,53/53/51/,0.32903279161733134/0.32903279161733134/0.3419344167653373/,0/1/2/
5,0,161654777/32094998/17364525/,77/77/72/,0.3256381468034902/0.3256381468034902/0.3487237063930196/,0/1/2/
7,0,156876971/33600624/18656903/,176/71/166/,0.15509201196411027/0.6667078204885414/0.1782001675473484/,1/
9,0,265363899/47022200/30468828/,66/64/505/,0.4920257676298833/0.5074003409507907/5.738914193259942E-4/,0/1/
2,1,183727460/30984938/20311403/,56/50/51/,0.3098034441152148/0.34848148599903733/0.34171506988574796/,1/2/
4,1,147651978/29168642/23681450/,53/65/51/,0.35296608145464897/0.28022776950806244/0.36680614903728853/,0/2/
6,1,175261721/26476128/18992935/,57/63/51/,0.33185895181576835/0.29569408383353385/0.3724469643506979/,2/
9,1,151919431/39037162/25487351/,64/217/75/,0.5156454296511428/0.04898789484445432/0.4353666755044028/,0/
12,1,155349604/57355644/29594007/,133/85/67/,0.1765184600023253/0.35756165653430183/0.46591988346337293/,2/
1,2,200242022/29472639/17338648/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,2,143512621/32041949/16028864/,53/53/61/,0.3493689785230735/0.3493689785230735/0.301262042953853/,0/1/
5,2,146413793/27553208/21006074/,77/57/65/,0.27460443120532374/0.38767184302265556/0.3377237257720208/,1/
7,2,174323392/36043023/16739543/,176/95/60/,0.08718503811822542/0.3289486262771391/0.5838663356046355/,2/
9,2,146411740/31280698/22739126/,528/64/68/,4.090300633509672E-4/0.5151689563003354/0.4844220136363135/,1/2/
1,0,127117743/24647916/13768951/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,0,142374011/25929248/16865673/,61/50/61/,0.30857406286040057/0.382851874279199/0.30857406286040057/,1/
5,0,161560256/30923659/16774470/,53/57/120/,0.45090280660113224/0.4187096564852021/0.13038753691366564/,0/1/
7,0,145374663/32474606/16607442/,86/55/357/,0.36398486547741615/0.633135030034346/0.0028801044882378643/,1/
10,0,124324266/46556119/18451270/,75/77/2125/,0.5065785677227391/0.4934214322762833/9.775176382683877E-13/,0/1/
1,1,150088931/29215127/12846191/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
3,1,195453246/35771040/10067240/,53/53/70/,0.36631055954632374/0.36631055954632374/0.26737888090735246/,0/1/
5,1,194917250/38813340/18825803/,66/53/66/,0.30560561700429256/0.3887887659914148/0.30560561700429256/,1/
7,1,197399945/56677833/34334179/,69/86/71/,0.36281620960002364/0.2845870703158168/0.35259672008415965/,0/2/
10,1,170750861/40941180/25295675/,63/66/212/,0.4874042522673969/0.465084386535278/0.04751136119732494/,0/1/
1,2,159067474/32806025/26264610/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,2,245806322/54318737/31500859/,70/51/56/,0.2666648653067963/0.3842822464000648/0.34905288829313885/,1/2/
5,2,160675337/41122331/40449126/,66/66/59/,0.32012858559740465/0.32012858559740465/0.3597428288051908/,2/
7,2,155405003/56390053/62049569/,131/131/99/,0.29610961437718347/0.29610961437718347/0.4077807712456331/,2/
9,2,164306217/43763083/57054382/,361/361/80/,0.029317790883238052/0.029317790883238052/0.9413644182335239/,2/
1,0,143793873/23777266/31213516/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
3,0,158641022/38365132/16237794/,53/53/53/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
5,0,175267024/37715712/25818668/,62/60/66/,0.33671618007215554/0.34793903064200127/0.3153447892858431/,0/1/2/
7,0,188283622/39079189/24790359/,120/68/83/,0.20685787064079553/0.4395076532804867/0.3536344760787178/,1/
9,0,184316378/46116014/25414884/,71/101/181/,0.5329757356255234/0.35135925983531513/0.11566500453916162/,0/
1,1,157371668/29367511/15847207/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,1,199982158/34171013/23327605/,56/54/53/,0.3231164765746777/0.3353081312490595/0.3415753921762628/,0/1/2/
4,1,196445390/48764482/19338935/,68/65/53/,0.2960927131942002/0.31300782213892436/0.3908994646668754/,2/
5,1,197738061/43274670/24223964/,93/90/62/,0.2714102655293717/0.28464722845053253/0.4439425060200958/,2/
7,1,185105338/47521336/30136313/,247/239/58/,0.037367743818607906/0.04279413617221836/0.9198381200091738/,2/
1,2,145814542/30003806/20272547/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,2,192401547/43478209/20082774/,51/54/56/,0.3505986074439272/0.3309441707971169/0.31845722175895586/,0/1/2/
4,2,185285375/40450044/25011408/,57/53/54/,0.3190795889726644/0.3436125247376396/0.337307886289696/,0/1/2/
6,2,183870229/44846558/24393562/,104/81/65/,0.2368238198249989/0.33556018755625205/0.427615992618749/,2/
8,2,169491406/39071365/30544885/,285/196/134/,0.1668424984774029/0.3225665603961938/0.5105909411264032/,2/
2,0,142933989/36731955/17822849/,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
4,0,168551729/39978924/17303487/,60/100/53/,0.3823847137086211/0.1823059765011263/0.43530930979025273/,2/
6,0,176725668/35994199/21178218/,110/61/63/,0.1873273449116688/0.41288957102260704/0.39978308406572416/,1/2/
8,0,228218975/48063627/24638518/,300/108/53/,0.007521879097378732/0.2633204001607048/0.7291577207419165/,2/
11,0,203730250/59673011/27096695/,77/475/84/,0.520766422834736/0.0031668503514218965/0.4760667268138422/,0/2/
1,1,149198026/35850230/25222073/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,1,152723157/27878682/18820209/,56/56/51/,0.3224840638296153/0.3224840638296153/0.3550318723407692/,0/1/2/
3,1,172313262/34919643/23010373/,70/70/52/,0.293736004362442/0.293736004362442/0.41252799127511597/,2/
5,1,208557881/36149978/18903633/,60/56/74/,0.3502724586674724/0.37573599040170613/0.27399155093082145/,0/1/
6,1,197897307/35895674/20469601/,74/56/107/,0.34108394697535616/0.4677425788916615/0.1911734741329823/,1/
4,2,174106992/44531018/27558187/,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
10,2,171719001/71234843/28231849/,137/133/131/,0.324963331296989/0.3349614261883433/0.3400752425146677/,0/1/2/
17,2,183495626/91183282/32747050/,5316/5239/5201/,0.32924356404506605/0.3341532741470098/0.3366031618079243/,0/1/2/
24,2,202292206/74181599/36940163/,186592/185279/184622/,0.33136012096327944/0.3337250841415436/0.33491479489517706/,0/1/2/
33,2,225754350/63589893/27564479/,13761936/2652/382/,0.0/0.002659662202538423/0.9973403377974616/,2/
1,0,171049516/36611301/20503897/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,0,176438408/29861986/24278468/,61/50/52/,0.29122998079771845/0.36133284489676465/0.3474371743055168/,1/2/
4,0,175379258/31113406/27136375/,80/56/59/,0.2519516816264195/0.3838646287463516/0.3641836896272289/,1/2/
5,0,206586986/38851342/27097718/,52/70/54/,0.37383090337746894/0.26618216990776/0.35998692671477106/,0/2/
7,0,196607838/29772749/35721455/,57/55/88/,0.3829579643582721/0.39688220159670723/0.22015983404502065/,0/1/
1,1,154316190/28184388/26650469/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,1,160887454/23589246/29046930/,70/70/50/,0.28734229518342175/0.28734229518342175/0.42531540963315645/,2/
4,1,158579232/22528751/28387841/,100/100/56/,0.24015725988861727/0.24015725988861727/0.5196854802227655/,2/
6,1,185003720/33231773/31938379/,56/289/100/,0.6761792234770557/0.011344566038376335/0.312476210484568/,0/
8,1,193806022/34661242/24233462/,71/71/277/,0.48609638827996526/0.48609638827996526/0.027807223440069563/,0/1/
1,2,161694971/33062846/20451197/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,2,206535551/34915531/18554510/,70/53/50/,0.2580124274623045/0.3600853495930155/0.3819022229446798/,1/2/
4,2,210008527/43665831/23402655/,100/60/50/,0.17075324151335766/0.3741037658515676/0.4551429926350748/,2/
5,2,220935117/50488442/23689621/,163/77/57/,0.0860293618061656/0.3789662970067204/0.5350043411871139/,2/
7,2,245287981/52307463/33034593/,528/176/59/,3.526478990856216E-4/0.12450943470732759/0.8751379173935867/,2/
